split,date,symbol,side,horizon_seconds,rows,clipped_turnover,weighted_pnl_bps,mean_pnl_bps
train,2025-12-02,ethusdt,sell,10,4017253,6881897056.073329,0.4674112664824875,0.28192168782490734
train,2025-12-02,ethusdt,buy,30,4140757,7018012186.6854515,-0.31249920567391115,-0.5681116131478215
train,2025-12-02,ethusdt,sell,30,4017253,6881897056.073329,0.6989129222710022,0.6202345785719305
train,2025-12-02,ethusdt,buy,60,4140757,7018012186.6854515,-1.4836763652700418,-1.4228131920691376
train,2025-12-02,ethusdt,sell,60,4017253,6881897056.073329,1.498791012820102,1.3893786311985417
train,2025-12-02,ethusdt,buy,120,4140757,7018012186.6854515,-2.8382406139735794,-2.7504839381573953
train,2025-12-02,ethusdt,sell,120,4017253,6881897056.073329,2.9593478316322543,2.81352476840295
train,2025-12-02,ethusdt,buy,300,4140757,7018012186.6854515,-5.239348926654734,-5.420179235543058
train,2025-12-02,ethusdt,sell,300,4017253,6881897056.073329,5.074532686271278,5.66623072445604
train,2025-12-03,ethusdt,buy,1,4413742,8003303162.790329,0.04406488960189635,-0.09140890500571819
train,2025-12-03,ethusdt,sell,1,4309491,7619744545.90847,0.04727048913448721,-0.011459442922388232
train,2025-12-03,ethusdt,buy,5,4413742,8003303162.790329,-0.20376683801841713,-0.2662626671274452
train,2025-12-03,ethusdt,sell,5,4309491,7619744545.90847,-0.2586844647992264,-0.2122901477752124
train,2025-12-03,ethusdt,buy,10,4413742,8003303162.790329,-0.3054174790298666,-0.292605923172358
train,2025-12-03,ethusdt,sell,10,4309491,7619744545.90847,-0.17118882279839487,-0.18563712893329717
train,2025-12-03,ethusdt,buy,30,4413742,8003303162.790329,0.23933305006869085,-0.024513446699058423
train,2025-12-03,ethusdt,sell,30,4309491,7619744545.90847,-0.6158005146441115,-0.3610135578215045
train,2025-12-03,ethusdt,buy,60,4413742,8003303162.790329,0.2180484390785662,-0.2373513026637314
train,2025-12-03,ethusdt,sell,60,4309491,7619744545.90847,-1.2794452521366328,-0.5070256431504873
train,2025-12-03,ethusdt,buy,120,4413742,8003303162.790329,1.1534408653399373,0.12143372868802266
train,2025-12-03,ethusdt,sell,120,4309491,7619744545.90847,-1.6435264517798966,-0.4218161910076042
train,2025-12-03,ethusdt,buy,300,4413742,8003303162.790329,2.5907253426729344,0.21996146292364072
train,2025-12-03,ethusdt,sell,300,4309491,7619744545.90847,-2.4729726006807966,-0.47822071029505364
train,2025-12-04,ethusdt,buy,1,3872585,7179090931.28874,-0.04559338222278698,-0.06724798219389769
train,2025-12-04,ethusdt,sell,1,3881317,7512802647.66364,-0.011111838558030569,-0.08567322317125228
train,2025-12-04,ethusdt,buy,5,3872585,7179090931.28874,-0.09702189121659087,-0.13572174114000804
train,2025-12-04,ethusdt,sell,5,3881317,7512802647.66364,-0.05928652550751499,-0.181381870088493
train,2025-12-04,ethusdt,buy,10,3872585,7179090931.28874,0.014527818313881594,-0.0795684777686378
train,2025-12-04,ethusdt,sell,10,3881317,7512802647.66364,-0.0991942340152473,-0.2085793224012399
train,2025-12-04,ethusdt,buy,30,3872585,7179090931.28874,0.3567395232107234,0.12877268945951784
train,2025-12-04,ethusdt,sell,30,3881317,7512802647.66364,-0.4755365437967176,-0.4129986086093548
train,2025-12-04,ethusdt,buy,60,3872585,7179090931.28874,0.7092996477731064,0.3409669274898941
train,2025-12-04,ethusdt,sell,60,3881317,7512802647.66364,-1.0924611149566255,-0.7921270983883959
train,2025-12-04,ethusdt,buy,120,3872585,7179090931.28874,0.7418853489893599,0.3172734304638018
train,2025-12-04,ethusdt,sell,120,3881317,7512802647.66364,-0.598375141786324,-0.41241329602112375
train,2025-12-04,ethusdt,buy,300,3872585,7179090931.28874,0.9943947204585153,0.5160150943174681
train,2025-12-04,ethusdt,sell,300,3881317,7512802647.66364,-1.3555805080992627,-0.8545653240664891
train,2025-12-05,ethusdt,buy,1,4169950,7625660690.70982,-0.1287536690722214,-0.11030752876334769
train,2025-12-05,ethusdt,sell,1,4199489,7846957944.40348,0.21490428881492044,0.019418803436048997
train,2025-12-05,ethusdt,buy,5,4169950,7625660690.70982,-0.15909826228248733,-0.17259851221086334
train,2025-12-05,ethusdt,sell,5,4199489,7846957944.40348,0.3210189030848477,0.011279632693653497
train,2025-12-05,ethusdt,buy,10,4169950,7625660690.70982,-0.05591936137905504,-0.11140994921433905
train,2025-12-05,ethusdt,sell,10,4199489,7846957944.40348,0.3630935371463325,0.007593598850050055
train,2025-12-05,ethusdt,buy,30,4169950,7625660690.70982,-0.3764758954340807,-0.1149537049434884
train,2025-12-05,ethusdt,sell,30,4199489,7846957944.40348,1.0388528482095392,0.29481948452619167
train,2025-12-05,ethusdt,buy,60,4169950,7625660690.70982,0.0641289586680739,0.33576161323288023
train,2025-12-05,ethusdt,sell,60,4199489,7846957944.40348,0.5538956531169942,-0.15119979010329562
train,2025-12-05,ethusdt,buy,120,4169950,7625660690.70982,0.5927670645860909,1.0071526275958798
train,2025-12-05,ethusdt,sell,120,4199489,7846957944.40348,-0.20877620871230068,-0.7733449807274617
train,2025-12-05,ethusdt,buy,300,4169950,7625660690.70982,2.84832511146983,2.9150380220221614
train,2025-12-05,ethusdt,sell,300,4199489,7846957944.40348,-2.469127845356468,-2.8640832781758183
train,2025-12-06,ethusdt,buy,1,1440505,2336557400.18341,-0.06083629344531338,-0.01785939110227407
train,2025-12-06,ethusdt,sell,1,1438771,2318172732.66304,-0.16676031179332054,-0.10362931024471957
train,2025-12-06,ethusdt,buy,5,1440505,2336557400.18341,-0.2198040478250946,-0.15676189854132427
train,2025-12-06,ethusdt,sell,5,1438771,2318172732.66304,-0.2875097509001917,-0.27739668547987667
train,2025-12-06,ethusdt,buy,10,1440505,2336557400.18341,-0.25863477424144676,-0.16542011209371954
train,2025-12-06,ethusdt,sell,10,1438771,2318172732.66304,-0.3850076534415273,-0.3320450512248335
train,2025-12-06,ethusdt,buy,30,1440505,2336557400.18341,0.1838957759255627,0.08926963185105857
train,2025-12-06,ethusdt,sell,30,1438771,2318172732.66304,-0.5147187151128979,-0.41027583269592743
train,2025-12-06,ethusdt,buy,60,1440505,2336557400.18341,0.26658179472156024,0.06713861362350838
train,2025-12-06,ethusdt,sell,60,1438771,2318172732.66304,-0.3047761134602693,-0.2633885413322386
train,2025-12-06,ethusdt,buy,120,1440505,2336557400.18341,0.24382664047088726,0.16018482195562297
train,2025-12-06,ethusdt,sell,120,1438771,2318172732.66304,-0.48485834862599064,-0.29284399779594716
train,2025-12-06,ethusdt,buy,300,1440505,2336557400.18341,1.0935930450608675,0.8277146334501241
train,2025-12-06,ethusdt,sell,300,1438771,2318172732.66304,-1.0299790238734898,-0.655232561210406
train,2025-12-07,ethusdt,buy,1,3173099,5899733511.37743,0.2236494773567767,0.07219081678009934
train,2025-12-07,ethusdt,sell,1,3320239,6087483612.43044,0.022845120536161202,-0.11883516603622846
train,2025-12-07,ethusdt,buy,5,3173099,5899733511.37743,0.09794776099202078,-0.015102932436643303
train,2025-12-07,ethusdt,sell,5,3320239,6087483612.43044,-0.04799510121231097,-0.2277585900749534
train,2025-12-07,ethusdt,buy,10,3173099,5899733511.37743,0.27042685470446826,0.02495886717022063
train,2025-12-07,ethusdt,sell,10,3320239,6087483612.43044,-0.046880530635339375,-0.13919698282768456
train,2025-12-07,ethusdt,buy,30,3173099,5899733511.37743,1.6420519312684876,0.7930787310800738
train,2025-12-07,ethusdt,sell,30,3320239,6087483612.43044,-2.6066473778995944,-1.3914749048018027
train,2025-12-07,ethusdt,buy,60,3173099,5899733511.37743,2.401210182166449,1.2433554907010258
train,2025-12-07,ethusdt,sell,60,3320239,6087483612.43044,-3.4317326607787026,-1.9434722655468615
train,2025-12-07,ethusdt,buy,120,3173099,5899733511.37743,0.46751739345395693,0.22150158262695643
train,2025-12-07,ethusdt,sell,120,3320239,6087483612.43044,-2.6497048539334003,-1.2854113441304136
train,2025-12-07,ethusdt,buy,300,3173099,5899733511.37743,1.0371047014306085,0.10428008853981972
train,2025-12-07,ethusdt,sell,300,3320239,6087483612.43044,-4.338014187360827,-1.5364721003473254
train,2025-12-08,ethusdt,buy,1,3762608,6273198841.233681,-0.16137102922112287,-0.16284979605287014
train,2025-12-08,ethusdt,sell,1,3804810,6322503720.826751,0.07067948988683084,-0.07424091314683065
train,2025-12-08,ethusdt,buy,5,3762608,6273198841.233681,-0.30893786854909583,-0.2958369869909026
train,2025-12-08,ethusdt,sell,5,3804810,6322503720.826751,0.22423602278577087,-0.02444453898924657
train,2025-12-08,ethusdt,buy,10,3762608,6273198841.233681,-0.2731918309831167,-0.25511761315775666
train,2025-12-08,ethusdt,sell,10,3804810,6322503720.826751,0.27956755883855783,0.041953393303314684
train,2025-12-08,ethusdt,buy,30,3762608,6273198841.233681,-0.5174743591203853,-0.3438790593267274
train,2025-12-08,ethusdt,sell,30,3804810,6322503720.826751,0.35876841514819985,0.03841883664576167
train,2025-12-08,ethusdt,buy,60,3762608,6273198841.233681,-0.5227561430586601,-0.3485588968615334
train,2025-12-08,ethusdt,sell,60,3804810,6322503720.826751,0.6264211623987072,0.14478481408237642
train,2025-12-08,ethusdt,buy,120,3762608,6273198841.233681,-0.7132238411885231,-0.6172481730256042
train,2025-12-08,ethusdt,sell,120,3804810,6322503720.826751,0.7688894297908088,0.2425197665538515
train,2025-12-08,ethusdt,buy,300,3762608,6273198841.233681,0.5189099714106203,0.3239480930999419
train,2025-12-08,ethusdt,sell,300,3804810,6322503720.826751,0.7923260614532122,-0.022248866236553384
train,2025-12-09,ethusdt,buy,1,4482115,8379516139.261721,-0.24560096248704516,-0.274609700045224
train,2025-12-09,ethusdt,sell,1,4422477,8334054737.970961,0.011060793607912412,-0.037119792087865824
train,2025-12-09,ethusdt,buy,5,4482115,8379516139.261721,-0.4412949275167344,-0.4542023611423903
train,2025-12-09,ethusdt,sell,5,4422477,8334054737.970961,0.1894573097288531,0.07486419035125332
train,2025-12-09,ethusdt,buy,10,4482115,8379516139.261721,-0.5924538569681206,-0.6218210505894813
train,2025-12-09,ethusdt,sell,10,4422477,8334054737.970961,0.34872215524410105,0.22957483138330148
train,2025-12-09,ethusdt,buy,30,4482115,8379516139.261721,-1.3706548493563768,-1.2600860166212586
train,2025-12-09,ethusdt,sell,30,4422477,8334054737.970961,0.8044645560449138,0.6449302638871587
train,2025-12-09,ethusdt,buy,60,4482115,8379516139.261721,-1.9452145365333486,-1.896989465581964
train,2025-12-09,ethusdt,sell,60,4422477,8334054737.970961,1.7173590543406942,1.4489102698307252
train,2025-12-09,ethusdt,buy,120,4482115,8379516139.261721,-3.059433868708315,-3.126456212497171
train,2025-12-09,ethusdt,sell,120,4422477,8334054737.970961,3.4400397266436347,3.04730481389389
train,2025-12-09,ethusdt,buy,300,4482115,8379516139.261721,-8.53010736395357,-8.176668028813781
train,2025-12-09,ethusdt,sell,300,4422477,8334054737.970961,8.767128987775928,8.177469367425491
train,2025-12-10,ethusdt,buy,1,4679466,7485272731.49991,-0.17089445443409296,-0.17296181031883592
train,2025-12-10,ethusdt,sell,1,4719224,7642986592.24659,-0.030256609150139564,-0.1253600550272094
train,2025-12-10,ethusdt,buy,5,4679466,7485272731.49991,-0.3571652801646515,-0.2675787319878691
train,2025-12-10,ethusdt,sell,5,4719224,7642986592.24659,-0.11743581883454358,-0.24244964134792998
train,2025-12-10,ethusdt,buy,10,4679466,7485272731.49991,-0.31171250980976284,-0.24559073225048225
train,2025-12-10,ethusdt,sell,10,4719224,7642986592.24659,0.024196703006846437,-0.21042944731725152
train,2025-12-10,ethusdt,buy,30,4679466,7485272731.49991,0.3786317208871451,0.06717975357642553
train,2025-12-10,ethusdt,sell,30,4719224,7642986592.24659,-0.3570794198403047,-0.5378801093922475
train,2025-12-10,ethusdt,buy,60,4679466,7485272731.49991,1.365648062584513,0.6916377553938635
train,2025-12-10,ethusdt,sell,60,4719224,7642986592.24659,-0.4311184917808728,-0.6165037892325328
train,2025-12-10,ethusdt,buy,120,4679466,7485272731.49991,2.34328628221793,1.3416455250883976
train,2025-12-10,ethusdt,sell,120,4719224,7642986592.24659,-1.3127678632130326,-1.1513265732041496
train,2025-12-10,ethusdt,buy,300,4679466,7485272731.49991,4.670463680329178,2.8126239430005913
train,2025-12-10,ethusdt,sell,300,4719224,7642986592.24659,-1.837251530565738,-2.0084726576522116
train,2025-12-11,ethusdt,buy,1,4443406,7497974929.165972,-0.07572607918860634,-0.14066558701498189
train,2025-12-11,ethusdt,sell,1,4656382,8000509374.406979,-0.00078082427816255,-0.11921156517145823
train,2025-12-11,ethusdt,buy,5,4443406,7497974929.165972,-0.10591438362717172,-0.18168205403228124
train,2025-12-11,ethusdt,sell,5,4656382,8000509374.406979,-0.1388007184736327,-0.19216784677962628
train,2025-12-11,ethusdt,buy,10,4443406,7497974929.165972,-0.16786428740145182,-0.22215424626380176
train,2025-12-11,ethusdt,sell,10,4656382,8000509374.406979,-0.08023634111193848,-0.2011454340852174
train,2025-12-11,ethusdt,buy,30,4443406,7497974929.165972,-0.45313257890903563,-0.3377995535198654
train,2025-12-11,ethusdt,sell,30,4656382,8000509374.406979,0.3175409327544551,-0.08516877300464157
train,2025-12-11,ethusdt,buy,60,4443406,7497974929.165972,-0.5508984972150519,-0.3208260250976468
train,2025-12-11,ethusdt,sell,60,4656382,8000509374.406979,0.5551977667973766,-0.0096792581179417
train,2025-12-11,ethusdt,buy,120,4443406,7497974929.165972,0.3661009283027546,0.4062046342451482
train,2025-12-11,ethusdt,sell,120,4656382,8000509374.406979,0.19502498433042334,-0.24320619041552546
train,2025-12-11,ethusdt,buy,300,4443406,7497974929.165972,1.6044996426671612,1.5276528610211562
train,2025-12-11,ethusdt,sell,300,4656382,8000509374.406979,-1.2294501846463173,-1.4486730364683695
train,2025-12-12,ethusdt,buy,1,3982814,6667203289.021551,0.03393265346715977,-0.05795335516775982
train,2025-12-12,ethusdt,sell,1,4035091,7017748938.502568,-0.00848189740270718,-0.11979491503360876
train,2025-12-12,ethusdt,buy,5,3982814,6667203289.021551,-0.06458975395169579,-0.09898578501649939
train,2025-12-12,ethusdt,sell,5,4035091,7017748938.502568,0.07780440925044155,-0.11888565469950044
train,2025-12-12,ethusdt,buy,10,3982814,6667203289.021551,0.07667225905332953,0.04628148711497649
train,2025-12-12,ethusdt,sell,10,4035091,7017748938.502568,0.021158073435604306,-0.1489654476891193
train,2025-12-12,ethusdt,buy,30,3982814,6667203289.021551,0.8511345418642501,0.6647074811393239
train,2025-12-12,ethusdt,sell,30,4035091,7017748938.502568,-0.2733087625364511,-0.41799915810219557
train,2025-12-12,ethusdt,buy,60,3982814,6667203289.021551,1.977254020052832,1.6053615493255773
train,2025-12-12,ethusdt,sell,60,4035091,7017748938.502568,-1.1294950795834973,-1.1368135648716222
train,2025-12-12,ethusdt,buy,120,3982814,6667203289.021551,3.5860057621852834,2.8856037855293666
train,2025-12-12,ethusdt,sell,120,4035091,7017748938.502568,-3.19185348646054,-2.758477228222406
train,2025-12-12,ethusdt,buy,300,3982814,6667203289.021551,9.763206182549592,8.024540510522872
train,2025-12-12,ethusdt,sell,300,4035091,7017748938.502568,-9.55586601042139,-7.748267594237537
train,2025-12-13,ethusdt,buy,1,1249666,2102513640.3503199,0.010179005198597347,0.025855231637587024
train,2025-12-13,ethusdt,sell,1,1206116,2131543536.9682903,0.1926731386287474,0.04491147970635719
train,2025-12-13,ethusdt,buy,5,1249666,2102513640.3503199,-0.13777094718963434,-0.1321987241240123
train,2025-12-13,ethusdt,sell,5,1206116,2131543536.9682903,0.19858943818995714,-0.007365493509921135
train,2025-12-13,ethusdt,buy,10,1249666,2102513640.3503199,-0.21322139771580742,-0.1936567334407147
train,2025-12-13,ethusdt,sell,10,1206116,2131543536.9682903,0.2753893868803758,-0.00530236062656516
train,2025-12-13,ethusdt,buy,30,1249666,2102513640.3503199,-0.25294557400632073,-0.21859649848859233
train,2025-12-13,ethusdt,sell,30,1206116,2131543536.9682903,0.36107749735611616,0.05784408657666117
train,2025-12-13,ethusdt,buy,60,1249666,2102513640.3503199,-0.7430980118147581,-0.4929979546256585
train,2025-12-13,ethusdt,sell,60,1206116,2131543536.9682903,0.5348837997242256,0.17478170501577195
train,2025-12-13,ethusdt,buy,120,1249666,2102513640.3503199,-1.7242962462576439,-1.0126289762810226
train,2025-12-13,ethusdt,sell,120,1206116,2131543536.9682903,1.5959883531196384,0.8271720555457045
train,2025-12-13,ethusdt,buy,300,1249666,2102513640.3503199,-3.4112757725306806,-2.0509692873238867
train,2025-12-13,ethusdt,sell,300,1206116,2131543536.9682903,3.639858169069712,2.128480280934081
train,2025-12-14,ethusdt,buy,1,2269197,3816748347.9462004,-0.17014117146955787,-0.1895267756140507
train,2025-12-14,ethusdt,sell,1,2182875,3854189134.649789,-0.17023078013596948,-0.17768008602088375
train,2025-12-14,ethusdt,buy,5,2269197,3816748347.9462004,-0.38297421225315414,-0.3650323681257566
train,2025-12-14,ethusdt,sell,5,2182875,3854189134.649789,-0.16823867212726232,-0.29557847886497857
train,2025-12-14,ethusdt,buy,10,2269197,3816748347.9462004,-0.3812289628411393,-0.3166453192161751
train,2025-12-14,ethusdt,sell,10,2182875,3854189134.649789,-0.21206786467082034,-0.32867731497442143
train,2025-12-14,ethusdt,buy,30,2269197,3816748347.9462004,-0.6950044082448984,-0.6008209071241054
train,2025-12-14,ethusdt,sell,30,2182875,3854189134.649789,-0.06812366007514059,-0.13428286625320662
train,2025-12-14,ethusdt,buy,60,2269197,3816748347.9462004,-1.306903893118831,-0.9598728806209044
train,2025-12-14,ethusdt,sell,60,2182875,3854189134.649789,1.129922627585903,0.5620024357437149
train,2025-12-14,ethusdt,buy,120,2269197,3816748347.9462004,-2.2258090445092615,-1.6044954610079871
train,2025-12-14,ethusdt,sell,120,2182875,3854189134.649789,3.390883005114692,1.877787377093931
train,2025-12-14,ethusdt,buy,300,2269197,3816748347.9462004,-3.009925769334247,-1.9866964000852534
train,2025-12-14,ethusdt,sell,300,2182875,3854189134.649789,4.842284703317322,3.099070468358454
train,2025-12-15,ethusdt,buy,1,4978643,8555415068.159219,-0.06530848358056403,-0.16681053944974011
train,2025-12-15,ethusdt,sell,1,5149575,8679696060.00106,-0.030288383917294673,-0.13549642962470915
train,2025-12-15,ethusdt,buy,5,4978643,8555415068.159219,-0.10109644728214001,-0.20722735082518381
train,2025-12-15,ethusdt,sell,5,5149575,8679696060.00106,-0.2103905106912216,-0.2751279332475948
train,2025-12-15,ethusdt,buy,10,4978643,8555415068.159219,0.00310365570211826,-0.12117490509324112
train,2025-12-15,ethusdt,sell,10,5149575,8679696060.00106,-0.23397570547140653,-0.32460967952581543
train,2025-12-15,ethusdt,buy,30,4978643,8555415068.159219,0.46621591084850855,0.3007016105903499
train,2025-12-15,ethusdt,sell,30,5149575,8679696060.00106,-0.09395876622250493,-0.40269968355119073
train,2025-12-15,ethusdt,buy,60,4978643,8555415068.159219,1.0799684586386955,0.9660214668127401
train,2025-12-15,ethusdt,sell,60,5149575,8679696060.00106,-0.6778886453897685,-0.9649497800675805
train,2025-12-15,ethusdt,buy,120,4978643,8555415068.159219,2.612100371685931,2.4001402711229183
train,2025-12-15,ethusdt,sell,120,5149575,8679696060.00106,-1.2488371074785671,-2.0072782905332613
train,2025-12-15,ethusdt,buy,300,4978643,8555415068.159219,6.761761572982987,6.037679663788892
train,2025-12-15,ethusdt,sell,300,5149575,8679696060.00106,-7.3220233791150005,-6.457444729641804
train,2025-12-16,ethusdt,buy,1,4466622,6047530254.94438,-0.1271186411329052,-0.20315794586365946
train,2025-12-16,ethusdt,sell,1,4512572,6593954462.56199,-0.03265340652559007,-0.21063986260274994
train,2025-12-16,ethusdt,buy,5,4466622,6047530254.94438,-0.313713276885893,-0.3261217981913468
train,2025-12-16,ethusdt,sell,5,4512572,6593954462.56199,-0.049459409354857604,-0.25062427746174887
train,2025-12-16,ethusdt,buy,10,4466622,6047530254.94438,-0.21542980022412123,-0.292329829760678
train,2025-12-16,ethusdt,sell,10,4512572,6593954462.56199,0.1285397271865168,-0.20186691677147886
train,2025-12-16,ethusdt,buy,30,4466622,6047530254.94438,-0.15198988277139358,-0.13313074445953674
train,2025-12-16,ethusdt,sell,30,4512572,6593954462.56199,0.36262131788837354,-0.18527275565358325
train,2025-12-16,ethusdt,buy,60,4466622,6047530254.94438,-0.2519552534204287,-0.24817573529816547
train,2025-12-16,ethusdt,sell,60,4512572,6593954462.56199,0.7746728938763142,-0.046841154250021486
train,2025-12-16,ethusdt,buy,120,4466622,6047530254.94438,0.4972226839405706,0.29763178664600837
train,2025-12-16,ethusdt,sell,120,4512572,6593954462.56199,0.6472113482998297,-0.25403970562333317
train,2025-12-16,ethusdt,buy,300,4466622,6047530254.94438,0.7786509626696904,0.2718485210813666
train,2025-12-16,ethusdt,sell,300,4512572,6593954462.56199,1.6894270744191524,0.31313011064685614
train,2025-12-17,ethusdt,buy,1,5197147,7946878395.03185,-0.19373875679036687,-0.19697651743748498
train,2025-12-17,ethusdt,sell,1,5187498,8171712000.195779,-0.17342864837584074,-0.2167896189799475
train,2025-12-17,ethusdt,buy,5,5197147,7946878395.03185,-0.08819602040715116,-0.10680692486904471
train,2025-12-17,ethusdt,sell,5,5187498,8171712000.195779,-0.20746469663804343,-0.36351208385643846
train,2025-12-17,ethusdt,buy,10,5197147,7946878395.03185,0.1389548848428149,0.010286765943815
train,2025-12-17,ethusdt,sell,10,5187498,8171712000.195779,-0.035431143744458604,-0.37507676232161524
train,2025-12-17,ethusdt,buy,30,5197147,7946878395.03185,0.001577843213133729,0.11322935198509783
train,2025-12-17,ethusdt,sell,30,5187498,8171712000.195779,-0.22068456663843394,-0.4888915140516627
train,2025-12-17,ethusdt,buy,60,5197147,7946878395.03185,-0.4983022815417775,0.07025211972652173
train,2025-12-17,ethusdt,sell,60,5187498,8171712000.195779,0.21502660133045234,-0.5181778508188133
train,2025-12-17,ethusdt,buy,120,5197147,7946878395.03185,0.2328526743193021,0.8042985240537068
train,2025-12-17,ethusdt,sell,120,5187498,8171712000.195779,-0.33931723161917204,-1.1615676393440628
train,2025-12-17,ethusdt,buy,300,5197147,7946878395.03185,-1.4052270947041563,0.9819567634909114
train,2025-12-17,ethusdt,sell,300,5187498,8171712000.195779,0.7631494001609578,-1.714536573629485
train,2025-12-18,ethusdt,buy,1,5758166,8604810476.33115,-0.31191305442505673,-0.2684974613827388
train,2025-12-18,ethusdt,sell,1,5740006,8485266475.675499,-0.15423331641920507,-0.21549037202940383
train,2025-12-18,ethusdt,buy,5,5758166,8604810476.33115,-0.1562124040960113,-0.18519071274507642
train,2025-12-18,ethusdt,sell,5,5740006,8485266475.675499,-0.05838780900568773,-0.2718437636895175
train,2025-12-18,ethusdt,buy,10,5758166,8604810476.33115,-0.214910305144441,-0.2069339057279098
train,2025-12-18,ethusdt,sell,10,5740006,8485266475.675499,0.03342610245178616,-0.25701330959511465
train,2025-12-18,ethusdt,buy,30,5758166,8604810476.33115,-0.06973548590138096,-0.009244189644236445
train,2025-12-18,ethusdt,sell,30,5740006,8485266475.675499,0.23683234744851206,-0.09195608460366592
train,2025-12-18,ethusdt,buy,60,5758166,8604810476.33115,0.6520116966295978,0.6210646144267182
train,2025-12-18,ethusdt,sell,60,5740006,8485266475.675499,-0.4148996778897383,-0.7094574689847538
train,2025-12-18,ethusdt,buy,120,5758166,8604810476.33115,2.92654458112304,2.0674244909822876
train,2025-12-18,ethusdt,sell,120,5740006,8485266475.675499,-2.772938768662834,-2.4113521896877312
train,2025-12-18,ethusdt,buy,300,5758166,8604810476.33115,5.647949240541703,4.3888551942334795
train,2025-12-18,ethusdt,sell,300,5740006,8485266475.675499,-6.807509443757974,-5.005487334345328
train,2025-12-19,ethusdt,buy,1,4970737,7035127072.83021,-0.38925836791261503,-0.32234196035709495
train,2025-12-19,ethusdt,sell,1,4846755,6818556662.798141,0.06487650779581082,-0.06807163263219189
train,2025-12-19,ethusdt,buy,5,4970737,7035127072.83021,-0.4598468315690549,-0.3623905182715672
train,2025-12-19,ethusdt,sell,5,4846755,6818556662.798141,0.16817071298803485,-0.04543949928449476
train,2025-12-19,ethusdt,buy,10,4970737,7035127072.83021,-0.45278506009235725,-0.38510677250701386
train,2025-12-19,ethusdt,sell,10,4846755,6818556662.798141,0.20659029137992516,-0.006822887019606676
train,2025-12-19,ethusdt,buy,30,4970737,7035127072.83021,-0.653629694295887,-0.5063623499164448
train,2025-12-19,ethusdt,sell,30,4846755,6818556662.798141,-0.019325393856333015,-0.113649950991072
train,2025-12-19,ethusdt,buy,60,4970737,7035127072.83021,-0.8168574015442892,-0.7493479959797412
train,2025-12-19,ethusdt,sell,60,4846755,6818556662.798141,-0.25338799426797765,-0.09463488538376444
train,2025-12-19,ethusdt,buy,120,4970737,7035127072.83021,-1.189558911852574,-1.155653885559982
train,2025-12-19,ethusdt,sell,120,4846755,6818556662.798141,-0.4825905762376156,-0.059026188038140574
train,2025-12-19,ethusdt,buy,300,4970737,7035127072.83021,-0.4276193684638403,-1.6625954519256045
train,2025-12-19,ethusdt,sell,300,4846755,6818556662.798141,2.0813625688337023,1.8418434474021628
train,2025-12-20,ethusdt,buy,1,911630,1384914998.1116202,0.1280015606002009,0.10354300143003399
train,2025-12-20,ethusdt,sell,1,882496,1469958448.9109402,-0.5370500646619045,-0.22536260714512762
train,2025-12-20,ethusdt,buy,5,911630,1384914998.1116202,0.19995713445339347,0.09575866554472363
train,2025-12-20,ethusdt,sell,5,882496,1469958448.9109402,-0.7925456602255381,-0.38168270692825884
train,2025-12-20,ethusdt,buy,10,911630,1384914998.1116202,0.12165654079115087,0.04458106906157836
train,2025-12-20,ethusdt,sell,10,882496,1469958448.9109402,-0.7087163129083774,-0.3596056561520473
train,2025-12-20,ethusdt,buy,30,911630,1384914998.1116202,-0.028781533307172674,0.01895228413180302
train,2025-12-20,ethusdt,sell,30,882496,1469958448.9109402,-0.2924518597847737,-0.18916456381390684
train,2025-12-20,ethusdt,buy,60,911630,1384914998.1116202,0.1858641675389534,0.2150433055030923
train,2025-12-20,ethusdt,sell,60,882496,1469958448.9109402,-0.4948952403086615,-0.22347897306822834
train,2025-12-20,ethusdt,buy,120,911630,1384914998.1116202,-0.005945445609612746,0.15344646199241682
train,2025-12-20,ethusdt,sell,120,882496,1469958448.9109402,-0.05841030774427985,0.010006343961229762
train,2025-12-20,ethusdt,buy,300,911630,1384914998.1116202,0.3846669334080176,0.44973079172173575
train,2025-12-20,ethusdt,sell,300,882496,1469958448.9109402,-0.5477767226239464,-0.28072585966682906
train,2025-12-21,ethusdt,buy,1,1698096,2650221005.9090405,-0.009697703965078887,-0.050168212803122204
train,2025-12-21,ethusdt,sell,1,1663600,2636545449.7605896,-0.0994833606267588,-0.13342983041297327
train,2025-12-21,ethusdt,buy,5,1698096,2650221005.9090405,0.03671672348174127,-0.07964740577843331
train,2025-12-21,ethusdt,sell,5,1663600,2636545449.7605896,-0.17807276029710373,-0.27821834845507826
train,2025-12-21,ethusdt,buy,10,1698096,2650221005.9090405,0.07161604493794399,-0.06919242585716064
train,2025-12-21,ethusdt,sell,10,1663600,2636545449.7605896,-0.15280992554545816,-0.21896921325627838
train,2025-12-21,ethusdt,buy,30,1698096,2650221005.9090405,-0.07095323968559092,-0.19532408802381832
train,2025-12-21,ethusdt,sell,30,1663600,2636545449.7605896,0.13993599136811188,-0.05199785006365506
train,2025-12-21,ethusdt,buy,60,1698096,2650221005.9090405,0.025834582424219796,-0.09059339509637081
train,2025-12-21,ethusdt,sell,60,1663600,2636545449.7605896,-0.04268695418399156,-0.1862692202177541
train,2025-12-21,ethusdt,buy,120,1698096,2650221005.9090405,0.41624430397548,0.14746976476701465
