asof_mode,split,date,symbol,side,price_location,rows,share_within_side
same_timestamp_allowed,validation,2026-02-16,btcusdt,buy,at_ask,826502,0.3817164497915921
strictly_previous_bbo,validation,2026-02-16,btcusdt,buy,at_ask,819528,0.3784955374152802
same_timestamp_allowed,validation,2026-02-16,btcusdt,buy,inside_spread,7725,0.003567758547033218
strictly_previous_bbo,validation,2026-02-16,btcusdt,buy,inside_spread,7857,0.0036287221882252423
same_timestamp_allowed,validation,2026-02-16,btcusdt,buy,at_bid,1419,0.0006553591428142572
strictly_previous_bbo,validation,2026-02-16,btcusdt,buy,at_bid,1450,0.0006696763615790507
same_timestamp_allowed,validation,2026-02-16,btcusdt,buy,below_bid,35638,0.016459259430313247
strictly_previous_bbo,validation,2026-02-16,btcusdt,buy,below_bid,36749,0.016972370077012782
same_timestamp_allowed,validation,2026-02-16,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-16,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-16,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-16,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-16,btcusdt,sell,above_ask,34701,0.01640047772694984
strictly_previous_bbo,validation,2026-02-16,btcusdt,sell,above_ask,35543,0.016798425977608084
same_timestamp_allowed,validation,2026-02-16,btcusdt,sell,at_ask,1288,0.000608737941624489
strictly_previous_bbo,validation,2026-02-16,btcusdt,sell,at_ask,1316,0.0006219713751380648
same_timestamp_allowed,validation,2026-02-16,btcusdt,sell,inside_spread,7433,0.003513003975228903
strictly_previous_bbo,validation,2026-02-16,btcusdt,sell,inside_spread,7525,0.0035564852567735094
same_timestamp_allowed,validation,2026-02-16,btcusdt,sell,at_bid,796407,0.3763999672945143
strictly_previous_bbo,validation,2026-02-16,btcusdt,sell,at_bid,789787,0.3732712055138046
same_timestamp_allowed,validation,2026-02-16,btcusdt,sell,below_bid,1276024,0.6030778130616824
strictly_previous_bbo,validation,2026-02-16,btcusdt,sell,below_bid,1281682,0.6057519118766758
same_timestamp_allowed,validation,2026-02-16,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-16,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-16,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-16,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-17,btcusdt,buy,above_ask,1433811,0.6026383403321168
strictly_previous_bbo,validation,2026-02-17,btcusdt,buy,above_ask,1441350,0.6058070218722666
same_timestamp_allowed,validation,2026-02-17,btcusdt,buy,at_ask,896286,0.3767137422595528
strictly_previous_bbo,validation,2026-02-17,btcusdt,buy,at_ask,887243,0.3729129215714542
same_timestamp_allowed,validation,2026-02-17,btcusdt,buy,inside_spread,7875,0.003309904115755438
strictly_previous_bbo,validation,2026-02-17,btcusdt,buy,inside_spread,7939,0.0033368036539660217
same_timestamp_allowed,validation,2026-02-17,btcusdt,buy,at_bid,2119,0.0008906268979410506
strictly_previous_bbo,validation,2026-02-17,btcusdt,buy,at_bid,2136,0.0008977720877782369
same_timestamp_allowed,validation,2026-02-17,btcusdt,buy,below_bid,39132,0.01644738639463388
strictly_previous_bbo,validation,2026-02-17,btcusdt,buy,below_bid,40555,0.01704548081453483
same_timestamp_allowed,validation,2026-02-17,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-17,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-17,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-17,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-17,btcusdt,sell,above_ask,35765,0.015177633265264206
strictly_previous_bbo,validation,2026-02-17,btcusdt,sell,above_ask,36821,0.01562576917266303
same_timestamp_allowed,validation,2026-02-17,btcusdt,sell,at_ask,1844,0.0007825403534502221
strictly_previous_bbo,validation,2026-02-17,btcusdt,sell,at_ask,1880,0.0007978177139297275
same_timestamp_allowed,validation,2026-02-17,btcusdt,sell,inside_spread,7740,0.0032846325030936657
strictly_previous_bbo,validation,2026-02-17,btcusdt,sell,inside_spread,7855,0.0033334351824031968
same_timestamp_allowed,validation,2026-02-17,btcusdt,sell,at_bid,838313,0.3557558304348786
strictly_previous_bbo,validation,2026-02-17,btcusdt,sell,at_bid,829184,0.3518817464399506
same_timestamp_allowed,validation,2026-02-17,btcusdt,sell,below_bid,1472766,0.6249993634433133
strictly_previous_bbo,validation,2026-02-17,btcusdt,sell,below_bid,1480688,0.6283612314910534
same_timestamp_allowed,validation,2026-02-17,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-17,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-17,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-17,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-18,btcusdt,buy,above_ask,1321095,0.5940885915311813
strictly_previous_bbo,validation,2026-02-18,btcusdt,buy,above_ask,1327805,0.5971060387618303
same_timestamp_allowed,validation,2026-02-18,btcusdt,buy,at_ask,859036,0.3863033977984777
strictly_previous_bbo,validation,2026-02-18,btcusdt,buy,at_ask,851234,0.3827948846399794
same_timestamp_allowed,validation,2026-02-18,btcusdt,buy,inside_spread,7417,0.0033353809403462824
strictly_previous_bbo,validation,2026-02-18,btcusdt,buy,inside_spread,7529,0.0033857466765359525
same_timestamp_allowed,validation,2026-02-18,btcusdt,buy,at_bid,1658,0.0007455927732363673
strictly_previous_bbo,validation,2026-02-18,btcusdt,buy,at_bid,1688,0.000759083595430029
same_timestamp_allowed,validation,2026-02-18,btcusdt,buy,below_bid,34528,0.015527036956758318
strictly_previous_bbo,validation,2026-02-18,btcusdt,buy,below_bid,35478,0.015954246326224268
same_timestamp_allowed,validation,2026-02-18,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-18,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-18,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-18,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-18,btcusdt,sell,above_ask,33925,0.015482384081781672
strictly_previous_bbo,validation,2026-02-18,btcusdt,sell,above_ask,35137,0.016035505658999635
same_timestamp_allowed,validation,2026-02-18,btcusdt,sell,at_ask,1710,0.00078039430449069
strictly_previous_bbo,validation,2026-02-18,btcusdt,sell,at_ask,1733,0.0007908908360715589
same_timestamp_allowed,validation,2026-02-18,btcusdt,sell,inside_spread,7730,0.0035277473530485578
strictly_previous_bbo,validation,2026-02-18,btcusdt,sell,inside_spread,7800,0.0035596933187294635
same_timestamp_allowed,validation,2026-02-18,btcusdt,sell,at_bid,814737,0.3718222891566265
strictly_previous_bbo,validation,2026-02-18,btcusdt,sell,at_bid,806878,0.3682356699525374
same_timestamp_allowed,validation,2026-02-18,btcusdt,sell,below_bid,1333098,0.6083871851040525
strictly_previous_bbo,validation,2026-02-18,btcusdt,sell,below_bid,1339652,0.6113782402336619
same_timestamp_allowed,validation,2026-02-18,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-18,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-18,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-18,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-19,btcusdt,buy,above_ask,1250788,0.5798206747827506
strictly_previous_bbo,validation,2026-02-19,btcusdt,buy,above_ask,1256703,0.5825626576698105
same_timestamp_allowed,validation,2026-02-19,btcusdt,buy,at_ask,872323,0.40437780862025646
strictly_previous_bbo,validation,2026-02-19,btcusdt,buy,at_ask,865177,0.401065178068958
same_timestamp_allowed,validation,2026-02-19,btcusdt,buy,inside_spread,5401,0.0025037108322926317
strictly_previous_bbo,validation,2026-02-19,btcusdt,buy,inside_spread,5439,0.002521326276030295
same_timestamp_allowed,validation,2026-02-19,btcusdt,buy,at_bid,1300,0.0006026336015516425
strictly_previous_bbo,validation,2026-02-19,btcusdt,buy,at_bid,1349,0.0006253482526870505
same_timestamp_allowed,validation,2026-02-19,btcusdt,buy,below_bid,27386,0.012695172163148678
strictly_previous_bbo,validation,2026-02-19,btcusdt,buy,below_bid,28530,0.013225489732514122
same_timestamp_allowed,validation,2026-02-19,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-19,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-19,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-19,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-19,btcusdt,sell,above_ask,27122,0.012999406154994984
strictly_previous_bbo,validation,2026-02-19,btcusdt,sell,above_ask,27874,0.013359835084592958
same_timestamp_allowed,validation,2026-02-19,btcusdt,sell,at_ask,1267,0.0006072652311178617
strictly_previous_bbo,validation,2026-02-19,btcusdt,sell,at_ask,1279,0.0006130167565901698
same_timestamp_allowed,validation,2026-02-19,btcusdt,sell,inside_spread,5450,0.0026121511520065875
strictly_previous_bbo,validation,2026-02-19,btcusdt,sell,inside_spread,5532,0.002651453242734026
same_timestamp_allowed,validation,2026-02-19,btcusdt,sell,at_bid,810911,0.3886646060229016
strictly_previous_bbo,validation,2026-02-19,btcusdt,sell,at_bid,804503,0.3855932914206891
same_timestamp_allowed,validation,2026-02-19,btcusdt,sell,below_bid,1241653,0.595116571438979
strictly_previous_bbo,validation,2026-02-19,btcusdt,sell,below_bid,1247215,0.5977824034953938
same_timestamp_allowed,validation,2026-02-19,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-19,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-19,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-19,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-20,btcusdt,buy,above_ask,1579237,0.6118498182547967
strictly_previous_bbo,validation,2026-02-20,btcusdt,buy,above_ask,1585956,0.6144529860686548
same_timestamp_allowed,validation,2026-02-20,btcusdt,buy,at_ask,940341,0.36431990255264646
strictly_previous_bbo,validation,2026-02-20,btcusdt,buy,at_ask,932026,0.3610983903674655
same_timestamp_allowed,validation,2026-02-20,btcusdt,buy,inside_spread,12303,0.004766598245854652
strictly_previous_bbo,validation,2026-02-20,btcusdt,buy,inside_spread,12453,0.004824713318347393
same_timestamp_allowed,validation,2026-02-20,btcusdt,buy,at_bid,2291,0.0008876108738724707
strictly_previous_bbo,validation,2026-02-20,btcusdt,buy,at_bid,2326,0.0009011710574541104
same_timestamp_allowed,validation,2026-02-20,btcusdt,buy,below_bid,46914,0.018176070072829807
strictly_previous_bbo,validation,2026-02-20,btcusdt,buy,below_bid,48325,0.018722739188078198
same_timestamp_allowed,validation,2026-02-20,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-20,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-20,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-20,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-20,btcusdt,sell,above_ask,41397,0.016026309829601654
strictly_previous_bbo,validation,2026-02-20,btcusdt,sell,above_ask,42721,0.01653887919971042
same_timestamp_allowed,validation,2026-02-20,btcusdt,sell,at_ask,1972,0.0007634341373523314
strictly_previous_bbo,validation,2026-02-20,btcusdt,sell,at_ask,2011,0.0007785324798253238
same_timestamp_allowed,validation,2026-02-20,btcusdt,sell,inside_spread,12525,0.004848890755749468
strictly_previous_bbo,validation,2026-02-20,btcusdt,sell,inside_spread,12769,0.004943352180452292
same_timestamp_allowed,validation,2026-02-20,btcusdt,sell,at_bid,954130,0.36937901291682557
strictly_previous_bbo,validation,2026-02-20,btcusdt,sell,at_bid,946300,0.36634773031263246
same_timestamp_allowed,validation,2026-02-20,btcusdt,sell,below_bid,1573041,0.6089823523604709
strictly_previous_bbo,validation,2026-02-20,btcusdt,sell,below_bid,1579264,0.6113915058273794
same_timestamp_allowed,validation,2026-02-20,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-20,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-20,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-20,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-21,btcusdt,buy,above_ask,484261,0.52458251005269
strictly_previous_bbo,validation,2026-02-21,btcusdt,buy,above_ask,486003,0.5264695559484193
same_timestamp_allowed,validation,2026-02-21,btcusdt,buy,at_ask,424856,0.46023121186910704
strictly_previous_bbo,validation,2026-02-21,btcusdt,buy,at_ask,422798,0.4580018545479756
same_timestamp_allowed,validation,2026-02-21,btcusdt,buy,inside_spread,3241,0.003510858638380477
strictly_previous_bbo,validation,2026-02-21,btcusdt,buy,inside_spread,3275,0.0035476896145313365
same_timestamp_allowed,validation,2026-02-21,btcusdt,buy,at_bid,462,0.0005004679700499168
strictly_previous_bbo,validation,2026-02-21,btcusdt,buy,at_bid,473,0.0005123838740987243
same_timestamp_allowed,validation,2026-02-21,btcusdt,buy,below_bid,10316,0.011174951469772602
strictly_previous_bbo,validation,2026-02-21,btcusdt,buy,below_bid,10587,0.011468516014975042
same_timestamp_allowed,validation,2026-02-21,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-21,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-21,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-21,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-21,btcusdt,sell,above_ask,9898,0.010718013799794692
strictly_previous_bbo,validation,2026-02-21,btcusdt,sell,above_ask,10217,0.011063441805668052
same_timestamp_allowed,validation,2026-02-21,btcusdt,sell,at_ask,470,0.0005089378142961715
strictly_previous_bbo,validation,2026-02-21,btcusdt,sell,at_ask,477,0.0005165177391899443
same_timestamp_allowed,validation,2026-02-21,btcusdt,sell,inside_spread,3229,0.003496511068856038
strictly_previous_bbo,validation,2026-02-21,btcusdt,sell,inside_spread,3242,0.0035105880722301874
same_timestamp_allowed,validation,2026-02-21,btcusdt,sell,at_bid,416026,0.45049226197952985
strictly_previous_bbo,validation,2026-02-21,btcusdt,sell,at_bid,414188,0.44850199027170784
same_timestamp_allowed,validation,2026-02-21,btcusdt,sell,below_bid,493869,0.5347842753375233
strictly_previous_bbo,validation,2026-02-21,btcusdt,sell,below_bid,495368,0.536407462111204
same_timestamp_allowed,validation,2026-02-21,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-21,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-21,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-21,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-22,btcusdt,buy,above_ask,508666,0.5139021489961215
strictly_previous_bbo,validation,2026-02-22,btcusdt,buy,above_ask,511009,0.5162692675672427
same_timestamp_allowed,validation,2026-02-22,btcusdt,buy,at_ask,467790,0.4726053761778764
strictly_previous_bbo,validation,2026-02-22,btcusdt,buy,at_ask,465192,0.4699806326662363
same_timestamp_allowed,validation,2026-02-22,btcusdt,buy,inside_spread,2639,0.0026661655609000103
strictly_previous_bbo,validation,2026-02-22,btcusdt,buy,inside_spread,2630,0.0026570729159405178
same_timestamp_allowed,validation,2026-02-22,btcusdt,buy,at_bid,514,0.0005192910565754472
strictly_previous_bbo,validation,2026-02-22,btcusdt,buy,at_bid,520,0.0005253528198817754
same_timestamp_allowed,validation,2026-02-22,btcusdt,buy,below_bid,10202,0.010307018208526678
strictly_previous_bbo,validation,2026-02-22,btcusdt,buy,below_bid,10460,0.01056767403069879
same_timestamp_allowed,validation,2026-02-22,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-22,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-22,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-22,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-22,btcusdt,sell,above_ask,9216,0.010552240805432754
strictly_previous_bbo,validation,2026-02-22,btcusdt,sell,above_ask,9432,0.010799558949310086
same_timestamp_allowed,validation,2026-02-22,btcusdt,sell,at_ask,405,0.00046372151976999414
strictly_previous_bbo,validation,2026-02-22,btcusdt,sell,at_ask,407,0.0004660115025836731
same_timestamp_allowed,validation,2026-02-22,btcusdt,sell,inside_spread,2921,0.003344519899378155
strictly_previous_bbo,validation,2026-02-22,btcusdt,sell,inside_spread,2921,0.003344519899378155
same_timestamp_allowed,validation,2026-02-22,btcusdt,sell,at_bid,389144,0.44556653602314716
strictly_previous_bbo,validation,2026-02-22,btcusdt,sell,at_bid,386971,0.44307846969608494
same_timestamp_allowed,validation,2026-02-22,btcusdt,sell,below_bid,471683,0.5400729817522719
strictly_previous_bbo,validation,2026-02-22,btcusdt,sell,below_bid,473638,0.5423114399526432
same_timestamp_allowed,validation,2026-02-22,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-22,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-22,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-22,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-23,btcusdt,buy,above_ask,1876648,0.575582092573537
strictly_previous_bbo,validation,2026-02-23,btcusdt,buy,above_ask,1884803,0.5780832925667894
same_timestamp_allowed,validation,2026-02-23,btcusdt,buy,at_ask,1302516,0.39949147889775444
strictly_previous_bbo,validation,2026-02-23,btcusdt,buy,at_ask,1291985,0.3962615417881356
same_timestamp_allowed,validation,2026-02-23,btcusdt,buy,inside_spread,16804,0.005153913511540638
strictly_previous_bbo,validation,2026-02-23,btcusdt,buy,inside_spread,16936,0.0051943989068943255
same_timestamp_allowed,validation,2026-02-23,btcusdt,buy,at_bid,3723,0.0011418721734983216
strictly_previous_bbo,validation,2026-02-23,btcusdt,buy,at_bid,3806,0.0011673288993646553
same_timestamp_allowed,validation,2026-02-23,btcusdt,buy,below_bid,60607,0.018588623910613153
strictly_previous_bbo,validation,2026-02-23,btcusdt,buy,below_bid,62768,0.01925141890575951
same_timestamp_allowed,validation,2026-02-23,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-23,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-23,btcusdt,buy,missing_bbo,137,0.00004201893305647866
strictly_previous_bbo,validation,2026-02-23,btcusdt,buy,missing_bbo,137,0.00004201893305647866
same_timestamp_allowed,validation,2026-02-23,btcusdt,sell,above_ask,54331,0.016140258732527297
strictly_previous_bbo,validation,2026-02-23,btcusdt,sell,above_ask,55870,0.01659745367076439
same_timestamp_allowed,validation,2026-02-23,btcusdt,sell,at_ask,2505,0.0007441671996646643
strictly_previous_bbo,validation,2026-02-23,btcusdt,sell,at_ask,2571,0.000763774000134871
same_timestamp_allowed,validation,2026-02-23,btcusdt,sell,inside_spread,16568,0.004921901063490682
strictly_previous_bbo,validation,2026-02-23,btcusdt,sell,inside_spread,16848,0.005005081429121862
same_timestamp_allowed,validation,2026-02-23,btcusdt,sell,at_bid,1297839,0.38555258053716096
strictly_previous_bbo,validation,2026-02-23,btcusdt,sell,at_bid,1288135,0.3826697867225718
same_timestamp_allowed,validation,2026-02-23,btcusdt,sell,below_bid,1994925,0.592637824667078
strictly_previous_bbo,validation,2026-02-23,btcusdt,sell,below_bid,2002744,0.5949606363773288
same_timestamp_allowed,validation,2026-02-23,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-23,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-23,btcusdt,sell,missing_bbo,11,3.267800078367787e-6
strictly_previous_bbo,validation,2026-02-23,btcusdt,sell,missing_bbo,11,3.267800078367787e-6
same_timestamp_allowed,validation,2026-02-24,btcusdt,buy,above_ask,1696550,0.5965497829241646
strictly_previous_bbo,validation,2026-02-24,btcusdt,buy,above_ask,1704306,0.5992769882033252
same_timestamp_allowed,validation,2026-02-24,btcusdt,buy,at_ask,1085383,0.38164804635264427
strictly_previous_bbo,validation,2026-02-24,btcusdt,buy,at_ask,1076080,0.37837687684361504
same_timestamp_allowed,validation,2026-02-24,btcusdt,buy,inside_spread,10232,0.0035978293471339204
strictly_previous_bbo,validation,2026-02-24,btcusdt,buy,inside_spread,10351,0.00363967274943151
same_timestamp_allowed,validation,2026-02-24,btcusdt,buy,at_bid,2642,0.0009289938560523668
strictly_previous_bbo,validation,2026-02-24,btcusdt,buy,at_bid,2694,0.0009472783679807253
same_timestamp_allowed,validation,2026-02-24,btcusdt,buy,below_bid,49130,0.017275347520004838
strictly_previous_bbo,validation,2026-02-24,btcusdt,buy,below_bid,50506,0.017759183835647556
same_timestamp_allowed,validation,2026-02-24,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-24,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-24,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-24,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-24,btcusdt,sell,above_ask,42852,0.014703006272761146
strictly_previous_bbo,validation,2026-02-24,btcusdt,sell,above_ask,44241,0.015179587895856108
same_timestamp_allowed,validation,2026-02-24,btcusdt,sell,at_ask,2141,0.0007346013355265009
strictly_previous_bbo,validation,2026-02-24,btcusdt,sell,at_ask,2182,0.0007486688996351355
same_timestamp_allowed,validation,2026-02-24,btcusdt,sell,inside_spread,10285,0.003528899923348931
strictly_previous_bbo,validation,2026-02-24,btcusdt,sell,inside_spread,10482,0.0035964928533343214
same_timestamp_allowed,validation,2026-02-24,btcusdt,sell,at_bid,1103526,0.37863226220841545
strictly_previous_bbo,validation,2026-02-24,btcusdt,sell,at_bid,1093908,0.3753322175353216
same_timestamp_allowed,validation,2026-02-24,btcusdt,sell,below_bid,1755702,0.602401230259948
strictly_previous_bbo,validation,2026-02-24,btcusdt,sell,below_bid,1763693,0.6051430328158528
same_timestamp_allowed,validation,2026-02-24,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-24,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-24,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-24,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-25,btcusdt,buy,above_ask,2199669,0.6289223138331407
strictly_previous_bbo,validation,2026-02-25,btcusdt,buy,above_ask,2207574,0.6311824861094473
same_timestamp_allowed,validation,2026-02-25,btcusdt,buy,at_ask,1215848,0.34763136518694243
strictly_previous_bbo,validation,2026-02-25,btcusdt,buy,at_ask,1205740,0.34474131820795356
same_timestamp_allowed,validation,2026-02-25,btcusdt,buy,inside_spread,15877,0.004539500977978402
strictly_previous_bbo,validation,2026-02-25,btcusdt,buy,inside_spread,16099,0.004602974506800674
same_timestamp_allowed,validation,2026-02-25,btcusdt,buy,at_bid,2873,0.0008214389563350727
strictly_previous_bbo,validation,2026-02-25,btcusdt,buy,at_bid,2936,0.000839451714514366
same_timestamp_allowed,validation,2026-02-25,btcusdt,buy,below_bid,63254,0.018085381045603442
strictly_previous_bbo,validation,2026-02-25,btcusdt,buy,below_bid,65172,0.01863376946128415
same_timestamp_allowed,validation,2026-02-25,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-25,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-25,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-25,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-25,btcusdt,sell,above_ask,63865,0.01825076693800626
strictly_previous_bbo,validation,2026-02-25,btcusdt,sell,above_ask,65791,0.018801161945014796
same_timestamp_allowed,validation,2026-02-25,btcusdt,sell,at_ask,2483,0.0007095694716522281
strictly_previous_bbo,validation,2026-02-25,btcusdt,sell,at_ask,2534,0.0007241437942677189
same_timestamp_allowed,validation,2026-02-25,btcusdt,sell,inside_spread,14310,0.00408938346328771
strictly_previous_bbo,validation,2026-02-25,btcusdt,sell,inside_spread,14421,0.004121104047803778
same_timestamp_allowed,validation,2026-02-25,btcusdt,sell,at_bid,1306850,0.3734598727461596
strictly_previous_bbo,validation,2026-02-25,btcusdt,sell,at_bid,1296579,0.37052471847981244
same_timestamp_allowed,validation,2026-02-25,btcusdt,sell,below_bid,2111797,0.6034904073808942
strictly_previous_bbo,validation,2026-02-25,btcusdt,sell,below_bid,2119980,0.6058288717331013
same_timestamp_allowed,validation,2026-02-25,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-25,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-25,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-25,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-26,btcusdt,buy,above_ask,1654645,0.6228904704791978
strictly_previous_bbo,validation,2026-02-26,btcusdt,buy,above_ask,1661358,0.625417576733607
same_timestamp_allowed,validation,2026-02-26,btcusdt,buy,at_ask,945812,0.35605056170046806
strictly_previous_bbo,validation,2026-02-26,btcusdt,buy,at_ask,937512,0.3529260299096747
same_timestamp_allowed,validation,2026-02-26,btcusdt,buy,inside_spread,8421,0.0031700821940085786
strictly_previous_bbo,validation,2026-02-26,btcusdt,buy,inside_spread,8510,0.003203586209596604
same_timestamp_allowed,validation,2026-02-26,btcusdt,buy,at_bid,1838,0.0006919143893347308
strictly_previous_bbo,validation,2026-02-26,btcusdt,buy,at_bid,1861,0.0007005727304417485
same_timestamp_allowed,validation,2026-02-26,btcusdt,buy,below_bid,39676,0.014936014859219138
strictly_previous_bbo,validation,2026-02-26,btcusdt,buy,below_bid,41151,0.015491278038908327
same_timestamp_allowed,validation,2026-02-26,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-26,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-26,btcusdt,buy,missing_bbo,6006,0.0022609563777717043
strictly_previous_bbo,validation,2026-02-26,btcusdt,buy,missing_bbo,6006,0.0022609563777717043
same_timestamp_allowed,validation,2026-02-26,btcusdt,sell,above_ask,33975,0.012671943068568359
strictly_previous_bbo,validation,2026-02-26,btcusdt,sell,above_ask,35012,0.013058721728232978
same_timestamp_allowed,validation,2026-02-26,btcusdt,sell,at_ask,1815,0.0006769558990272721
strictly_previous_bbo,validation,2026-02-26,btcusdt,sell,at_ask,1833,0.0006836695112490302
same_timestamp_allowed,validation,2026-02-26,btcusdt,sell,inside_spread,7367,0.002747732290982873
