split,date,symbol,side,price_location,rows,share_within_side
train,2025-12-29,btcusdt,buy,missing_bbo,0,0.0
train,2025-12-29,btcusdt,sell,above_ask,22745,0.011629845214915653
train,2025-12-29,btcusdt,sell,at_ask,1758,0.0008988906523553185
train,2025-12-29,btcusdt,sell,inside_spread,6314,0.0032284388958882144
train,2025-12-29,btcusdt,sell,at_bid,870164,0.44492735245512705
train,2025-12-29,btcusdt,sell,below_bid,1054763,0.5393154727817138
train,2025-12-29,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2025-12-29,btcusdt,sell,missing_bbo,0,0.0
train,2025-12-30,btcusdt,buy,above_ask,736291,0.5492540631347774
train,2025-12-30,btcusdt,buy,at_ask,584688,0.43616214196037534
train,2025-12-30,btcusdt,buy,inside_spread,3847,0.0028697626086418124
train,2025-12-30,btcusdt,buy,at_bid,849,0.0006333320651772547
train,2025-12-30,btcusdt,buy,below_bid,14854,0.011080700231028199
train,2025-12-30,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2025-12-30,btcusdt,buy,missing_bbo,0,0.0
train,2025-12-30,btcusdt,sell,above_ask,17341,0.01228874185138283
train,2025-12-30,btcusdt,sell,at_ask,1229,0.0008709338409174498
train,2025-12-30,btcusdt,sell,inside_spread,3321,0.002353434732047885
train,2025-12-30,btcusdt,sell,at_bid,634060,0.44932816206030773
train,2025-12-30,btcusdt,sell,below_bid,755178,0.5351587275153441
train,2025-12-30,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2025-12-30,btcusdt,sell,missing_bbo,0,0.0
train,2025-12-31,btcusdt,buy,above_ask,525097,0.493990423059917
train,2025-12-31,btcusdt,buy,at_ask,526310,0.4951315653311006
train,2025-12-31,btcusdt,buy,inside_spread,1739,0.0016359822008146984
train,2025-12-31,btcusdt,buy,at_bid,534,0.000502366012211069
train,2025-12-31,btcusdt,buy,below_bid,9290,0.008739663395956613
train,2025-12-31,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2025-12-31,btcusdt,buy,missing_bbo,0,0.0
train,2025-12-31,btcusdt,sell,above_ask,8715,0.008327361330084564
train,2025-12-31,btcusdt,sell,at_ask,612,0.0005847785581195356
train,2025-12-31,btcusdt,sell,inside_spread,2136,0.0020409918302995555
train,2025-12-31,btcusdt,sell,at_bid,489211,0.46745114901342505
train,2025-12-31,btcusdt,sell,below_bid,545876,0.5215957192680712
train,2025-12-31,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2025-12-31,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-01,btcusdt,buy,above_ask,239253,0.4468627546198586
train,2026-01-01,btcusdt,buy,at_ask,292850,0.546968095239874
train,2026-01-01,btcusdt,buy,inside_spread,584,0.001090761029947367
train,2026-01-01,btcusdt,buy,at_bid,275,0.0005136289096498731
train,2026-01-01,btcusdt,buy,below_bid,2444,0.004564760200670146
train,2026-01-01,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-01,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-01,btcusdt,sell,above_ask,3037,0.005822726078795653
train,2026-01-01,btcusdt,sell,at_ask,240,0.0004601429894339666
train,2026-01-01,btcusdt,sell,inside_spread,806,0.0015453135395157378
train,2026-01-01,btcusdt,sell,at_bid,296282,0.5680503549811438
train,2026-01-01,btcusdt,sell,below_bid,221212,0.4241214624111109
train,2026-01-01,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-01,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-02,btcusdt,buy,above_ask,1057922,0.5693250041437862
train,2026-01-02,btcusdt,buy,at_ask,768137,0.41337603406299844
train,2026-01-02,btcusdt,buy,inside_spread,6049,0.0032552938213457725
train,2026-01-02,btcusdt,buy,at_bid,1634,0.0008793437103784084
train,2026-01-02,btcusdt,buy,below_bid,24462,0.013164324261491204
train,2026-01-02,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-02,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-02,btcusdt,sell,above_ask,23643,0.012420118669576935
train,2026-01-02,btcusdt,sell,at_ask,1556,0.0008173964661786452
train,2026-01-02,btcusdt,sell,inside_spread,6244,0.003280092246027931
train,2026-01-02,btcusdt,sell,at_bid,812946,0.42705603315813945
train,2026-01-02,btcusdt,sell,below_bid,1059216,0.556426359460077
train,2026-01-02,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-02,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-03,btcusdt,buy,above_ask,297572,0.4614399335066997
train,2026-01-03,btcusdt,buy,at_ask,342077,0.5304530941559398
train,2026-01-03,btcusdt,buy,inside_spread,1095,0.0016979982229169284
train,2026-01-03,btcusdt,buy,at_bid,296,0.0004590022593455806
train,2026-01-03,btcusdt,buy,below_bid,3837,0.005949971855097949
train,2026-01-03,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-03,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-03,btcusdt,sell,above_ask,4057,0.006374460676946669
train,2026-01-03,btcusdt,sell,at_ask,220,0.00034566954619873484
train,2026-01-03,btcusdt,sell,inside_spread,1310,0.0020583050250924666
train,2026-01-03,btcusdt,sell,at_bid,342755,0.5385452968515789
train,2026-01-03,btcusdt,sell,below_bid,288104,0.4526762679001832
train,2026-01-03,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-03,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-04,btcusdt,buy,above_ask,470648,0.5295099101410045
train,2026-01-04,btcusdt,buy,at_ask,409023,0.46017773787544847
train,2026-01-04,btcusdt,buy,inside_spread,2970,0.003341445056855194
train,2026-01-04,btcusdt,buy,at_bid,459,0.0005164051451503482
train,2026-01-04,btcusdt,buy,below_bid,5737,0.006454501781541498
train,2026-01-04,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-04,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-04,btcusdt,sell,above_ask,7445,0.008602232536428058
train,2026-01-04,btcusdt,sell,at_ask,616,0.0007117495288703402
train,2026-01-04,btcusdt,sell,inside_spread,2996,0.003461690890414837
train,2026-01-04,btcusdt,sell,at_bid,403249,0.4659290353367465
train,2026-01-04,btcusdt,sell,below_bid,451167,0.5212952917075403
train,2026-01-04,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-04,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-05,btcusdt,buy,above_ask,1098350,0.5531429711032089
train,2026-01-05,btcusdt,buy,at_ask,853893,0.430031329743918
train,2026-01-05,btcusdt,buy,inside_spread,6762,0.0034054288438110786
train,2026-01-05,btcusdt,buy,at_bid,1759,0.0008858546785364815
train,2026-01-05,btcusdt,buy,below_bid,24889,0.012534415630525575
train,2026-01-05,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-05,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-05,btcusdt,sell,above_ask,26913,0.012938332713170245
train,2026-01-05,btcusdt,sell,at_ask,2236,0.001074949353347775
train,2026-01-05,btcusdt,sell,inside_spread,6810,0.0032738842112246635
train,2026-01-05,btcusdt,sell,at_bid,978640,0.4704778332559331
train,2026-01-05,btcusdt,sell,below_bid,1065499,0.5122350004663242
train,2026-01-05,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-05,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-06,btcusdt,buy,above_ask,957826,0.5294471412952033
train,2026-01-06,btcusdt,buy,at_ask,822825,0.4548240954371938
train,2026-01-06,btcusdt,buy,inside_spread,5931,0.003278414863474003
train,2026-01-06,btcusdt,buy,at_bid,1971,0.0010894883992424989
train,2026-01-06,btcusdt,buy,below_bid,20552,0.011360307245678252
train,2026-01-06,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-06,btcusdt,buy,missing_bbo,1,5.527592081392688e-7
train,2026-01-06,btcusdt,sell,above_ask,18733,0.010459397181830922
train,2026-01-06,btcusdt,sell,at_ask,1991,0.0011116564239056941
train,2026-01-06,btcusdt,sell,inside_spread,5622,0.003138991670114421
train,2026-01-06,btcusdt,sell,at_bid,784753,0.43815957490169016
train,2026-01-06,btcusdt,sell,below_bid,979919,0.5471287048002229
train,2026-01-06,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-06,btcusdt,sell,missing_bbo,3,1.6750222359201818e-6
train,2026-01-07,btcusdt,buy,above_ask,844430,0.5299724416589732
train,2026-01-07,btcusdt,buy,at_ask,724013,0.45439756688279453
train,2026-01-07,btcusdt,buy,inside_spread,5056,0.0031731945395447447
train,2026-01-07,btcusdt,buy,at_bid,1202,0.0007543868347572751
train,2026-01-07,btcusdt,buy,below_bid,18646,0.011702410083930243
train,2026-01-07,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-07,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-07,btcusdt,sell,above_ask,14449,0.009412268976317223
train,2026-01-07,btcusdt,sell,at_ask,884,0.0005758492473572168
train,2026-01-07,btcusdt,sell,inside_spread,4710,0.0030681560577516865
train,2026-01-07,btcusdt,sell,at_bid,654720,0.4264932344227567
train,2026-01-07,btcusdt,sell,below_bid,860361,0.5604504912958171
train,2026-01-07,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-07,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-08,btcusdt,buy,above_ask,975340,0.5358481029348746
train,2026-01-08,btcusdt,buy,at_ask,817662,0.4492204067729565
train,2026-01-08,btcusdt,buy,inside_spread,5494,0.003018382797305761
train,2026-01-08,btcusdt,buy,at_bid,1679,0.0009224362425694162
train,2026-01-08,btcusdt,buy,below_bid,20005,0.01099067125229373
train,2026-01-08,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-08,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-08,btcusdt,sell,above_ask,19205,0.010308464910962345
train,2026-01-08,btcusdt,sell,at_ask,1758,0.0009436230832320647
train,2026-01-08,btcusdt,sell,inside_spread,6442,0.0034578042674521963
train,2026-01-08,btcusdt,sell,at_bid,796189,0.4273619562090184
train,2026-01-08,btcusdt,sell,below_bid,1039438,0.557928151529335
train,2026-01-08,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-08,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-09,btcusdt,buy,above_ask,945620,0.5807566996569947
train,2026-01-09,btcusdt,buy,at_ask,657126,0.4035768353237054
train,2026-01-09,btcusdt,buy,inside_spread,5825,0.0035774494781222843
train,2026-01-09,btcusdt,buy,at_bid,1598,0.0009814187581183536
train,2026-01-09,btcusdt,buy,below_bid,18081,0.01110452601097494
train,2026-01-09,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-09,btcusdt,buy,missing_bbo,5,3.0707720842251365e-6
train,2026-01-09,btcusdt,sell,above_ask,17327,0.01020286188892206
train,2026-01-09,btcusdt,sell,at_ask,1541,0.0009074052156073698
train,2026-01-09,btcusdt,sell,inside_spread,4907,0.0028894467183552
train,2026-01-09,btcusdt,sell,at_bid,702666,0.4137591130629254
train,2026-01-09,btcusdt,sell,below_bid,971804,0.5722388177469853
train,2026-01-09,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-09,btcusdt,sell,missing_bbo,4,2.3553672046914203e-6
train,2026-01-10,btcusdt,buy,above_ask,109961,0.36944543371478106
train,2026-01-10,btcusdt,buy,at_ask,186425,0.6263481141520908
train,2026-01-10,btcusdt,buy,inside_spread,396,0.0013304752753344666
train,2026-01-10,btcusdt,buy,at_bid,137,0.0004602906886889443
train,2026-01-10,btcusdt,buy,below_bid,719,0.0024156861691047513
train,2026-01-10,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-10,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-10,btcusdt,sell,above_ask,722,0.0023896365237077097
train,2026-01-10,btcusdt,sell,at_ask,42,0.0001390093268638834
train,2026-01-10,btcusdt,sell,inside_spread,154,0.0005097008651675724
train,2026-01-10,btcusdt,sell,at_bid,185171,0.6128689539217179
train,2026-01-10,btcusdt,sell,below_bid,116049,0.3840926993625429
train,2026-01-10,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-10,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-11,btcusdt,buy,above_ask,242583,0.47646667151154226
train,2026-01-11,btcusdt,buy,at_ask,262408,0.5154057223218477
train,2026-01-11,btcusdt,buy,inside_spread,1260,0.0024748148308189086
train,2026-01-11,btcusdt,buy,at_bid,252,0.0004949629661637816
train,2026-01-11,btcusdt,buy,below_bid,2626,0.005157828369627344
train,2026-01-11,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-11,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-11,btcusdt,sell,above_ask,2856,0.005396580653938597
train,2026-01-11,btcusdt,sell,at_ask,282,0.0005328556528048614
train,2026-01-11,btcusdt,sell,inside_spread,1649,0.0031158828775716897
train,2026-01-11,btcusdt,sell,at_bid,269863,0.5099220745846749
train,2026-01-11,btcusdt,sell,below_bid,254574,0.4810326062310099
train,2026-01-11,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-11,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-12,btcusdt,buy,above_ask,1043795,0.5688513431397715
train,2026-01-12,btcusdt,buy,at_ask,762309,0.41544603924864176
train,2026-01-12,btcusdt,buy,inside_spread,6765,0.0036868152619437284
train,2026-01-12,btcusdt,buy,at_bid,1412,0.0007695170953236577
train,2026-01-12,btcusdt,buy,below_bid,20636,0.011246285254319406
train,2026-01-12,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-12,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-12,btcusdt,sell,above_ask,21424,0.011007315261141156
train,2026-01-12,btcusdt,sell,at_ask,1560,0.0008015035384326085
train,2026-01-12,btcusdt,sell,inside_spread,6494,0.003336515370885487
train,2026-01-12,btcusdt,sell,at_bid,806771,0.4145062892338551
train,2026-01-12,btcusdt,sell,below_bid,1110093,0.5703483765956856
train,2026-01-12,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-12,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-13,btcusdt,buy,above_ask,1260126,0.581350748737188
train,2026-01-13,btcusdt,buy,at_ask,864252,0.3987169118783456
train,2026-01-13,btcusdt,buy,inside_spread,11500,0.0053054485110835435
train,2026-01-13,btcusdt,buy,at_bid,1789,0.0008253432509850834
train,2026-01-13,btcusdt,buy,below_bid,29916,0.013801547622397851
train,2026-01-13,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-13,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-13,btcusdt,sell,above_ask,31147,0.014500701827078188
train,2026-01-13,btcusdt,sell,at_ask,1719,0.0008002923697546283
train,2026-01-13,btcusdt,sell,inside_spread,13270,0.006177940515790527
train,2026-01-13,btcusdt,sell,at_bid,901586,0.4197396140067459
train,2026-01-13,btcusdt,sell,below_bid,1200242,0.5587809857236966
train,2026-01-13,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-13,btcusdt,sell,missing_bbo,1,4.6555693412136605e-7
train,2026-01-14,btcusdt,buy,above_ask,1252326,0.5788412783885408
train,2026-01-14,btcusdt,buy,at_ask,883577,0.40840072012775563
train,2026-01-14,btcusdt,buy,inside_spread,6282,0.0029036216694669067
train,2026-01-14,btcusdt,buy,at_bid,1361,0.0006290718070908087
train,2026-01-14,btcusdt,buy,below_bid,19959,0.009225308007145811
train,2026-01-14,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-14,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-14,btcusdt,sell,above_ask,24148,0.011050037248344875
train,2026-01-14,btcusdt,sell,at_ask,1679,0.0007683043125712707
train,2026-01-14,btcusdt,sell,inside_spread,6895,0.0031551270012977434
train,2026-01-14,btcusdt,sell,at_bid,914748,0.4185853682644102
train,2026-01-14,btcusdt,sell,below_bid,1237862,0.5664411631733759
train,2026-01-14,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-14,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-15,btcusdt,buy,above_ask,1111910,0.5801792231021855
train,2026-01-15,btcusdt,buy,at_ask,780670,0.40734278322812384
train,2026-01-15,btcusdt,buy,inside_spread,4947,0.002581276017561234
train,2026-01-15,btcusdt,buy,at_bid,1051,0.0005483972295243293
train,2026-01-15,btcusdt,buy,below_bid,17916,0.009348320422605028
train,2026-01-15,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-15,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-15,btcusdt,sell,above_ask,18379,0.009765213015962582
train,2026-01-15,btcusdt,sell,at_ask,1054,0.00056001602474697
train,2026-01-15,btcusdt,sell,inside_spread,6489,0.003447764691255302
train,2026-01-15,btcusdt,sell,at_bid,771854,0.4101049419023224
train,2026-01-15,btcusdt,sell,below_bid,1084313,0.5761220643657128
train,2026-01-15,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-15,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-16,btcusdt,buy,above_ask,630195,0.5445084307889041
train,2026-01-16,btcusdt,buy,at_ask,513732,0.44388071178927996
train,2026-01-16,btcusdt,buy,inside_spread,2609,0.0022542585960349587
train,2026-01-16,btcusdt,buy,at_bid,965,0.0008337905500857551
train,2026-01-16,btcusdt,buy,below_bid,9864,0.008522808275695222
train,2026-01-16,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-16,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-16,btcusdt,sell,above_ask,7890,0.006345009276258809
train,2026-01-16,btcusdt,sell,at_ask,989,0.0007953376646666618
train,2026-01-16,btcusdt,sell,inside_spread,2213,0.0017796584953562412
train,2026-01-16,btcusdt,sell,at_bid,558664,0.4492684743107543
train,2026-01-16,btcusdt,sell,below_bid,673741,0.541811520252964
train,2026-01-16,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-16,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-17,btcusdt,buy,above_ask,176378,0.4488835047820709
train,2026-01-17,btcusdt,buy,at_ask,214442,0.5457567073698355
train,2026-01-17,btcusdt,buy,inside_spread,564,0.0014353847798313168
train,2026-01-17,btcusdt,buy,at_bid,90,0.0002290507627390399
train,2026-01-17,btcusdt,buy,below_bid,1452,0.0036953523055231773
train,2026-01-17,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-17,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-17,btcusdt,sell,above_ask,1503,0.003530688566488762
train,2026-01-17,btcusdt,sell,at_ask,121,0.00028424039690295424
train,2026-01-17,btcusdt,sell,inside_spread,442,0.0010382996316620312
train,2026-01-17,btcusdt,sell,at_bid,236432,0.555401037359994
train,2026-01-17,btcusdt,sell,below_bid,187198,0.43974573404495226
train,2026-01-17,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-17,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-18,btcusdt,buy,above_ask,316548,0.47988357197541065
train,2026-01-18,btcusdt,buy,at_ask,330735,0.5013909207364678
train,2026-01-18,btcusdt,buy,inside_spread,4401,0.006671871565335375
train,2026-01-18,btcusdt,buy,at_bid,476,0.0007216111940694475
train,2026-01-18,btcusdt,buy,below_bid,7475,0.01133202452871664
train,2026-01-18,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-18,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-18,btcusdt,sell,above_ask,6060,0.00904449263530546
train,2026-01-18,btcusdt,sell,at_ask,403,0.0006014736851531519
train,2026-01-18,btcusdt,sell,inside_spread,3369,0.0050282006086376395
train,2026-01-18,btcusdt,sell,at_bid,313345,0.4676644463382491
train,2026-01-18,btcusdt,sell,below_bid,346844,0.5176613867326546
train,2026-01-18,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-18,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-19,btcusdt,buy,above_ask,801197,0.5601738139435699
train,2026-01-19,btcusdt,buy,at_ask,603574,0.4220015172013578
train,2026-01-19,btcusdt,buy,inside_spread,9377,0.006556127710599085
train,2026-01-19,btcusdt,buy,at_bid,1271,0.0008886465095629131
train,2026-01-19,btcusdt,buy,below_bid,14846,0.010379894634910314
train,2026-01-19,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-19,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-19,btcusdt,sell,above_ask,11955,0.008568958794453938
train,2026-01-19,btcusdt,sell,at_ask,1090,0.0007812768787917015
train,2026-01-19,btcusdt,sell,inside_spread,9899,0.007095284241430325
train,2026-01-19,btcusdt,sell,at_bid,544476,0.3902628530798078
train,2026-01-19,btcusdt,sell,below_bid,827732,0.5932916270055163
train,2026-01-19,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-19,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-20,btcusdt,buy,above_ask,1337815,0.5779477684156684
train,2026-01-20,btcusdt,buy,at_ask,939539,0.4058890567002827
train,2026-01-20,btcusdt,buy,inside_spread,8077,0.0034893345683023095
train,2026-01-20,btcusdt,buy,at_bid,1595,0.0006890539354267901
train,2026-01-20,btcusdt,buy,below_bid,27742,0.011984786380319756
train,2026-01-20,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-20,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-20,btcusdt,sell,above_ask,27946,0.012064889470657616
train,2026-01-20,btcusdt,sell,at_ask,1832,0.0007909138162973145
train,2026-01-20,btcusdt,sell,inside_spread,8708,0.0037594309565049206
train,2026-01-20,btcusdt,sell,at_bid,846950,0.3656465375071018
train,2026-01-20,btcusdt,sell,below_bid,1430872,0.6177382282494384
train,2026-01-20,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-20,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-21,btcusdt,buy,above_ask,1711522,0.6275375252716727
train,2026-01-21,btcusdt,buy,at_ask,971774,0.35630547026760656
train,2026-01-21,btcusdt,buy,inside_spread,9796,0.003591749096746233
train,2026-01-21,btcusdt,buy,at_bid,1699,0.0006229462755585801
train,2026-01-21,btcusdt,buy,below_bid,32571,0.011942309088415839
train,2026-01-21,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-21,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-21,btcusdt,sell,above_ask,31197,0.01118673240699238
train,2026-01-21,btcusdt,sell,at_ask,1891,0.0006780815777678171
train,2026-01-21,btcusdt,sell,inside_spread,9279,0.003327297176154191
train,2026-01-21,btcusdt,sell,at_bid,997912,0.35783487225459437
train,2026-01-21,btcusdt,sell,below_bid,1748471,0.6269730165844912
train,2026-01-21,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-21,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-22,btcusdt,buy,above_ask,959559,0.599372618194697
train,2026-01-22,btcusdt,buy,at_ask,624223,0.3899105462481706
train,2026-01-22,btcusdt,buy,inside_spread,2929,0.0018295512820913227
train,2026-01-22,btcusdt,buy,at_bid,614,0.00038352491881327145
train,2026-01-22,btcusdt,buy,below_bid,13614,0.008503759356227814
train,2026-01-22,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-22,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-22,btcusdt,sell,above_ask,13090,0.008246806961086286
train,2026-01-22,btcusdt,sell,at_ask,778,0.0004901463571982529
train,2026-01-22,btcusdt,sell,inside_spread,3262,0.0020550866544739085
train,2026-01-22,btcusdt,sell,at_bid,601867,0.37918112797922987
train,2026-01-22,btcusdt,sell,below_bid,968284,0.6100268320480117
train,2026-01-22,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-22,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-23,btcusdt,buy,above_ask,959219,0.5853364885876291
train,2026-01-23,btcusdt,buy,at_ask,658234,0.40166883498866207
train,2026-01-23,btcusdt,buy,inside_spread,5297,0.003232345668766644
train,2026-01-23,btcusdt,buy,at_bid,1182,0.0007212823448144559
train,2026-01-23,btcusdt,buy,below_bid,14816,0.009041048410127732
train,2026-01-23,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-23,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-23,btcusdt,sell,above_ask,14813,0.008830634007687832
train,2026-01-23,btcusdt,sell,at_ask,1061,0.0006325054129586707
train,2026-01-23,btcusdt,sell,inside_spread,4982,0.002969973579038735
train,2026-01-23,btcusdt,sell,at_bid,660412,0.39369855304699497
train,2026-01-23,btcusdt,sell,below_bid,996188,0.5938683339533198
train,2026-01-23,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-23,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-24,btcusdt,buy,above_ask,142354,0.4035823840601487
train,2026-01-24,btcusdt,buy,at_ask,208351,0.5906879560905632
train,2026-01-24,btcusdt,buy,inside_spread,394,0.001117014339742463
train,2026-01-24,btcusdt,buy,at_bid,157,0.00044510469883138755
train,2026-01-24,btcusdt,buy,below_bid,1470,0.004167540810714266
train,2026-01-24,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-24,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-24,btcusdt,sell,above_ask,1143,0.0032455271071080735
train,2026-01-24,btcusdt,sell,at_ask,125,0.0003549351604448899
train,2026-01-24,btcusdt,sell,inside_spread,573,0.0016270227754793755
train,2026-01-24,btcusdt,sell,at_bid,199303,0.5659171382571831
train,2026-01-24,btcusdt,sell,below_bid,151033,0.42885537669978446
train,2026-01-24,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-24,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-25,btcusdt,buy,above_ask,793501,0.5585745842197072
train,2026-01-25,btcusdt,buy,at_ask,607644,0.4277429954765019
train,2026-01-25,btcusdt,buy,inside_spread,5644,0.003973019508905505
train,2026-01-25,btcusdt,buy,at_bid,929,0.0006539573217174369
train,2026-01-25,btcusdt,buy,below_bid,12864,0.00905544347316804
train,2026-01-25,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-25,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-25,btcusdt,sell,above_ask,12965,0.008818354147551164
train,2026-01-25,btcusdt,sell,at_ask,823,0.0005597767422625999
train,2026-01-25,btcusdt,sell,inside_spread,6991,0.004755041561552656
train,2026-01-25,btcusdt,sell,at_bid,561091,0.3816351058236506
train,2026-01-25,btcusdt,sell,below_bid,888359,0.604231721724983
train,2026-01-25,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-25,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-26,btcusdt,buy,above_ask,1074943,0.5865134048608444
train,2026-01-26,btcusdt,buy,at_ask,735628,0.40137540594335996
train,2026-01-26,btcusdt,buy,inside_spread,4883,0.00266427611132451
train,2026-01-26,btcusdt,buy,at_bid,882,0.0004812393057932046
train,2026-01-26,btcusdt,buy,below_bid,16432,0.008965673778677933
train,2026-01-26,btcusdt,buy,outside_or_ambiguous,0,0.0
train,2026-01-26,btcusdt,buy,missing_bbo,0,0.0
train,2026-01-26,btcusdt,sell,above_ask,16781,0.009204717054095608
train,2026-01-26,btcusdt,sell,at_ask,778,0.00042674869603041436
train,2026-01-26,btcusdt,sell,inside_spread,5173,0.002837494864479863
train,2026-01-26,btcusdt,sell,at_bid,728320,0.3994982137440506
train,2026-01-26,btcusdt,sell,below_bid,1072035,0.5880328256413435
train,2026-01-26,btcusdt,sell,outside_or_ambiguous,0,0.0
train,2026-01-26,btcusdt,sell,missing_bbo,0,0.0
train,2026-01-27,btcusdt,buy,above_ask,936682,0.5907872752811292
