split,symbol,side,venue,window_seconds,liq_pressure_bucket,maker_vs_liq_pressure,horizon_seconds,rows,clipped_turnover,weighted_pnl_bps,mean_pnl_bps
train,btcusdt,buy,bybit,120,upward_pressure,same_direction_toxic_risk,300,19965726,77227759339.7729,1.05127142264222,0.8843031703193932
train,btcusdt,sell,bybit,120,downward_pressure,same_direction_toxic_risk,300,24551225,94268681527.23752,0.06886258509997042,-0.7049193661950718
train,btcusdt,sell,bybit,120,no_pressure,none,300,62388344,188040039611.12796,-0.12459213707019132,-0.23248805550064633
train,btcusdt,sell,bybit,120,upward_pressure,opposite_direction,300,19149987,65547949161.060295,-1.1402113914847332,-1.2328125750205705
train,btcusdt,buy,bybit,300,downward_pressure,opposite_direction,300,32813346,108102499586.51192,0.5652240004731464,0.5234267489785104
train,btcusdt,buy,bybit,300,no_pressure,none,300,44463852,134041378039.85486,-0.015597209715839593,-0.16385585365399968
train,btcusdt,buy,bybit,300,upward_pressure,same_direction_toxic_risk,300,27994917,101105423825.0226,0.5642803625319426,0.3013316896118759
train,btcusdt,sell,bybit,300,downward_pressure,same_direction_toxic_risk,300,33699747,121163555252.54411,-0.06648898819575493,-0.7508335066730752
train,btcusdt,sell,bybit,300,no_pressure,none,300,44632651,134080922291.64062,-0.1464387637993279,-0.21358814101405285
train,btcusdt,sell,bybit,300,upward_pressure,opposite_direction,300,27757158,92612192755.24109,-0.6908869663909822,-0.7415607665683627
validation,btcusdt,buy,binance,1,downward_pressure,opposite_direction,30,3922250,10404056104.59709,-1.2869826770066528,-1.1581597836655066
validation,btcusdt,buy,binance,1,no_pressure,none,30,86894225,180244949496.18744,-0.21421717862379844,-0.20715010365298825
