strategy,rows,final_pnl,pnl_volatility,max_drawdown,turnover,fill_count,buy_fills,sell_fills,final_inventory,max_abs_inventory,avg_abs_inventory,avg_quoted_spread_ticks,gamma,k,tau_seconds,max_inventory,quote_refresh_seconds,score
avellaneda_stoikov_mid,172790,-203.11481105000206,0.06298438707603021,205.44617490000218,1132469.8690841983,14339,7166,7173,-19207.0,109942.0,35691.11873951039,41.71595745804421,0.00001,0.05,180.0,100000.0,5.0,-223.66299765187625
avellaneda_stoikov_mid,172790,-203.3402948000002,0.0539679133230417,204.98864100000048,1069558.7284990004,13555,6755,6800,-19196.0,59980.0,29881.71448000463,41.04627606752731,1e-6,0.05,180.0,50000.0,5.0,-223.84214707144827
avellaneda_stoikov_mid,172790,-203.64943205000094,0.053904511142533425,205.03905065000095,1071565.3901730014,13576,6770,6806,-26083.0,59947.0,29823.720006944848,41.09450473388871,0.00001,0.05,30.0,50000.0,5.0,-224.15631948700172
avellaneda_stoikov_mid,172790,-205.8313136000021,0.05273888190454982,207.22092390000222,1075189.1095889013,13626,6802,6824,-17146.0,59947.0,29112.50968227328,41.248124604218425,0.00001,0.05,60.0,50000.0,5.0,-226.55631724097054
avellaneda_stoikov_mid,172790,-206.47643809999855,0.05527475150444605,208.13792889999877,1068788.7578111982,13539,6749,6790,-18990.0,59967.0,30344.447925227156,41.00647019223577,1e-6,0.05,60.0,50000.0,5.0,-227.29326543479095
avellaneda_stoikov_mid,172790,-208.5971924999981,0.05581536008992804,210.3259836999983,1068805.3011905977,13539,6748,6791,-17746.0,59958.0,30514.09238960588,41.00301918806298,1e-6,0.05,30.0,50000.0,5.0,-229.6328422792369
avellaneda_stoikov_mid,172790,-209.2385293499973,0.08087961886681774,215.70792624999717,1124226.7276879027,14239,7106,7133,14589.0,109524.0,45991.92245500318,41.23985731429389,0.00001,0.05,60.0,100000.0,5.0,-230.8139211672425
avellaneda_stoikov_mid,172790,-210.64602825000043,0.08883513331842323,217.40962835000124,1117821.7263828006,14151,7063,7088,26097.0,109922.0,50194.6073268129,41.128546398005255,0.00001,0.05,30.0,100000.0,5.0,-232.39201054573323
avellaneda_stoikov_mid,172790,-211.48864544999634,0.02315235773716638,211.61705464999636,1266541.8798875026,15960,7993,7967,8879.0,92154.0,12172.597939695585,36.47779207848661,0.0001,0.075,180.0,100000.0,5.0,-232.65156817478996
avellaneda_stoikov_mid,172790,-211.59164544999607,0.022714229126201378,211.7200546499961,1263854.6428875031,15929,7976,7953,8879.0,59023.0,12005.08566467967,36.49666617819461,0.0001,0.075,180.0,50000.0,5.0,-232.76485142356213
avellaneda_stoikov_mid,172790,-214.6417389499983,0.09311711558360818,221.2321367999984,1114880.3018469966,14116,7050,7066,24151.0,109471.0,51857.193876960475,41.06562047756874,1e-6,0.05,180.0,100000.0,5.0,-236.77013834938586
avellaneda_stoikov_mid,172790,-221.28885559999995,0.03345355488209513,221.69265409999997,1341977.7245400974,16947,8469,8478,14178.0,59946.0,18337.324949360496,30.239579698864702,0.0001,0.075,60.0,50000.0,5.0,-243.4599547424949
avellaneda_stoikov_mid,172790,-220.8523322500008,0.09621234932546598,227.81561520000088,1114206.7854592032,14108,7043,7065,32113.0,109781.0,52710.76147925227,41.01211404934259,1e-6,0.05,60.0,100000.0,5.0,-243.63916484614882
avellaneda_stoikov_mid,172790,-221.2969005500011,0.09676053149887649,228.40596810000153,1113939.3481525967,14103,7039,7064,37719.0,109781.0,53188.11282481625,41.00210509546893,1e-6,0.05,30.0,100000.0,5.0,-244.14281617128376
avellaneda_stoikov_mid,172790,-225.29886384999895,0.03692482882982031,225.73399809999898,1356335.3892086023,17118,8558,8560,6869.0,107216.0,19869.70509288732,30.257852466058342,0.0001,0.075,60.0,100000.0,5.0,-247.87425063050813
avellaneda_stoikov_mid,172790,-227.35227725000746,0.044605532051418574,228.7473033500072,1340503.71730121,16914,8456,8458,-2079.0,59983.0,24353.946976098156,28.372809844711398,0.00001,0.075,180.0,50000.0,5.0,-250.2294429797058
avellaneda_stoikov_mid,172790,-228.16208170000226,0.040340977998200085,228.80398390000227,1344875.0336172,16987,8499,8488,4342.0,59814.0,22402.139226807107,28.875302714874454,0.0001,0.075,30.0,50000.0,5.0,-251.04472030392517
avellaneda_stoikov_mid,172790,-228.80871964999812,0.04972566486621135,229.75400054999818,1379115.0530096043,17409,8704,8705,4349.0,109649.0,27344.942600844955,28.878938440784818,0.0001,0.075,30.0,100000.0,5.0,-251.78685419925804
avellaneda_stoikov_mid,172790,-234.2981688500003,0.05986083181785286,236.16579015000025,1382669.7670578165,17442,8711,8731,-5007.0,109698.0,33835.1734417501,28.380558765549587,0.00001,0.075,180.0,100000.0,5.0,-257.9181313823445
avellaneda_stoikov_mid,172790,-234.51476370000213,0.023086266394863435,234.64288250000212,1382647.8863486995,17429,8718,8711,9932.0,59547.0,12186.58715203426,30.59067153140716,0.0001,0.1,180.0,50000.0,5.0,-257.98027060871755
avellaneda_stoikov_mid,172790,-235.30737309999733,0.05071817636212843,237.23063849999733,1330259.8200330085,16780,8383,8397,9894.0,59941.0,27584.52816135193,27.87365170163241,0.00001,0.075,60.0,50000.0,5.0,-259.0331954028132
avellaneda_stoikov_mid,172790,-235.69648390000168,0.023619277450790618,235.80892750000166,1386691.059700902,17490,8749,8741,12204.0,107602.0,12393.990294577232,30.64479955144379,0.0001,0.1,180.0,100000.0,5.0,-259.2786160490313
avellaneda_stoikov_mid,172790,-237.3603853999955,0.05235972871767612,238.79807639999558,1326864.6552534988,16737,8360,8377,1510.0,59994.0,28706.383135598124,27.380982053838483,1e-6,0.075,180.0,50000.0,5.0,-261.2430636783086
avellaneda_stoikov_mid,172790,-240.31495209999963,0.039862483584737346,240.98270449999933,1492060.7055100992,18822,9406,9416,11964.0,59650.0,21839.023166849933,22.281105681226595,0.0001,0.1,30.0,50000.0,5.0,-264.41540645231623
avellaneda_stoikov_mid,172790,-240.45369675000043,0.03303550776346677,240.77521505000033,1478210.123058989,18668,9327,9341,12163.0,59963.0,18237.599594883963,23.74318247057698,0.0001,0.1,60.0,50000.0,5.0,-264.53304201495996
avellaneda_stoikov_mid,172790,-240.79254544999657,0.05372962611682674,242.43569954999674,1329198.7831373983,16755,8360,8395,1001.0,59997.0,29300.287551362926,27.04301280521753,1e-6,0.075,30.0,50000.0,5.0,-265.03904543375137
avellaneda_stoikov_mid,172790,-242.0650704499972,0.053555159027718624,243.96887834999728,1328035.3497534986,16743,8359,8384,5819.0,59997.0,29278.521401701488,27.106011050425504,1e-6,0.075,60.0,50000.0,5.0,-266.4648861371371
avellaneda_stoikov_mid,172790,-243.02634174999545,0.052209488054401974,244.43864964999563,1327597.9775406034,16742,8360,8382,819.0,59994.0,28421.67441981596,27.60670576825382,0.00001,0.075,30.0,50000.0,5.0,-267.47304888243696
avellaneda_stoikov_mid,172790,-243.0765616500024,0.04966718413639125,244.81561215000238,1474367.2505001954,18571,9282,9289,15805.0,59862.0,27114.457729035246,21.249473989697453,0.00001,0.1,60.0,50000.0,5.0,-267.56083431077553
avellaneda_stoikov_mid,172790,-243.19499304999948,0.0531151753456468,245.16950654999914,1461899.9588692947,18432,9208,9224,23235.0,59963.0,28871.36141559118,21.006499431998062,1e-6,0.1,30.0,50000.0,5.0,-267.71483084114095
avellaneda_stoikov_mid,172790,-244.1350182,0.04450575510999623,245.24246720000014,1487955.4346293046,18763,9382,9381,13890.0,59836.0,24029.406736500954,21.76684916317267,0.00001,0.1,180.0,50000.0,5.0,-268.6616678606737
avellaneda_stoikov_mid,172790,-244.33478005000038,0.05287073315488858,246.45923255000014,1464872.576008201,18469,9224,9245,26025.0,59974.0,29173.9121129695,21.04715335510689,1e-6,0.1,180.0,50000.0,5.0,-268.9836206962117
avellaneda_stoikov_mid,172790,-246.607579899999,0.053403749995467424,248.73016509999877,1461747.9206778947,18430,9206,9224,25972.0,59950.0,29239.16470281845,21.009956742243435,1e-6,0.1,60.0,50000.0,5.0,-271.48352032646915
avellaneda_stoikov_mid,172790,-247.66790499999846,0.03713658043909536,248.08098499999852,1493895.556394394,18869,9429,9440,13800.0,109734.0,20016.44519358759,23.801277600333286,0.0001,0.1,60.0,100000.0,5.0,-272.4780051445177
avellaneda_stoikov_mid,172790,-248.7197977500017,0.05118576087842865,250.1338700500014,1466917.2577722068,18486,9237,9249,20103.0,59909.0,28386.609306094102,21.09560876398262,0.00001,0.1,30.0,50000.0,5.0,-273.73602341593244
avellaneda_stoikov_mid,172790,-250.63007349999373,0.07990886392226962,256.7799204499937,1377551.3148076972,17377,8682,8695,18984.0,109722.0,44484.71166734186,27.903907922912207,0.00001,0.075,60.0,100000.0,5.0,-276.31251401615987
avellaneda_stoikov_mid,172790,-251.3732002499886,0.08858384507747649,258.08054449998895,1372008.586895595,17319,8650,8669,43097.0,109907.0,48503.6337808901,27.737620798768493,0.00001,0.075,30.0,100000.0,5.0,-277.1861050633656
avellaneda_stoikov_mid,172790,-252.2278288999969,0.04769698211331922,253.2754108999967,1524601.8209520935,19216,9597,9619,10020.0,109441.0,26538.395080733837,22.28668653671443,0.0001,0.1,30.0,100000.0,5.0,-277.55802382950463
avellaneda_stoikov_mid,172790,-253.94734620000042,0.09682746134907833,263.5906850500001,1505530.5139406947,18976,9487,9489,74926.0,109786.0,54572.68867411309,21.007324031870848,1e-6,0.1,30.0,100000.0,5.0,-280.3118719738678
avellaneda_stoikov_mid,172790,-254.55576265000155,0.08731001445778558,262.08266400000196,1517412.026475185,19125,9559,9566,41277.0,109990.0,50258.15146709879,21.121900015361245,0.00001,0.1,30.0,100000.0,5.0,-280.76905486514846
avellaneda_stoikov_mid,172790,-255.63156360000005,0.09801002651640783,265.1839062499998,1506411.623120998,18990,9490,9500,73244.0,109860.0,55080.262208461136,21.019641243134256,1e-6,0.1,60.0,100000.0,5.0,-282.15546225122085
avellaneda_stoikov_mid,172790,-256.1183801999973,0.07773951911663574,261.1155223999974,1521915.5212641018,19170,9575,9595,26822.0,109989.0,44469.67077377163,21.25591509798324,0.00001,0.1,60.0,100000.0,5.0,-282.23437940707447
avellaneda_stoikov_mid,172790,-257.25620699999905,0.05737293644649448,259.387281199999,1532961.3592831087,19312,9646,9666,19262.0,109664.0,32038.727316395623,21.744024810027927,0.00001,0.1,180.0,100000.0,5.0,-283.1981389927306
avellaneda_stoikov_mid,172790,-259.80755140000076,0.02012385647110473,259.95514020000076,1394579.502019198,17685,8841,8844,-1768.0,59399.0,9834.423774523988,49.92526975689379,0.0001,0.05,180.0,50000.0,2.0,-285.8040488623783
avellaneda_stoikov_mid,172790,-258.99599149999545,0.09233209327831143,268.124357149995,1510966.1822377942,19050,9520,9530,62274.0,109620.0,52839.39969326929,21.06625476761645,1e-6,0.1,180.0,100000.0,5.0,-285.81371115496427
avellaneda_stoikov_mid,172790,-259.87430760000063,0.020273561140141453,260.0149248000006,1395388.002291399,17693,8844,8849,-892.0,80601.0,9868.66221424851,49.91354882436495,0.0001,0.05,180.0,100000.0,2.0,-285.8767869462221
avellaneda_stoikov_mid,172790,-261.8950273499956,0.09793969761652924,270.4368441999952,1371399.8922964,17291,8635,8656,46487.0,109994.0,52880.801157474394,27.213630233376335,1e-6,0.075,60.0,100000.0,5.0,-288.94399985011086
avellaneda_stoikov_mid,172790,-262.965963049992,0.09322070097817625,270.565370799992,1370308.5319967999,17289,8635,8654,48225.0,109999.0,50905.26494588807,27.59033855366191,1e-6,0.075,180.0,100000.0,5.0,-290.0275906564858
avellaneda_stoikov_mid,172790,-264.311811599996,0.09804114242491871,273.131598349996,1372398.3441901002,17306,8644,8662,56126.0,109994.0,53179.96055327276,27.095217750014733,1e-6,0.075,30.0,100000.0,5.0,-291.630289431051
avellaneda_stoikov_mid,172790,-270.4941901500017,0.02503409030861703,270.5581474500018,1606058.3030502908,20235,10111,10124,17697.0,107408.0,13221.108565310493,21.271733318583255,0.0001,0.25,180.0,100000.0,5.0,-297.5513270058584
avellaneda_stoikov_mid,172790,-270.5130425500007,0.015670680096103656,270.60297465000065,1420883.206363297,17788,8886,8902,1293.0,59692.0,7371.0103651831705,50.48649931411306,0.0001,0.05,180.0,50000.0,0.1,-297.5740771160373
avellaneda_stoikov_mid,172790,-270.5130425500007,0.015670680096103656,270.60297465000065,1420883.206363297,17788,8886,8902,1293.0,59692.0,7371.0103651831705,50.48651089026388,0.0001,0.05,180.0,50000.0,0.25,-297.5740771160373
avellaneda_stoikov_mid,172790,-270.5130425500007,0.015670680096103656,270.60297465000065,1420883.206363297,17788,8886,8902,1293.0,59692.0,7371.0103651831705,50.48553157011401,0.0001,0.05,180.0,100000.0,0.1,-297.5740771160373
avellaneda_stoikov_mid,172790,-270.5130425500007,0.015670680096103656,270.60297465000065,1420883.206363297,17788,8886,8902,1293.0,59692.0,7371.0103651831705,50.48554314485792,0.0001,0.05,180.0,100000.0,0.25,-297.5740771160373
avellaneda_stoikov_mid,172790,-272.6135522000031,0.024696810985297944,272.7027410000031,1599531.3575048007,20129,10060,10069,10756.0,59961.0,12856.180971121013,21.352664635052772,0.0001,0.25,180.0,50000.0,5.0,-299.8851119181005
avellaneda_stoikov_mid,172790,-278.86587359999896,0.01744329276218134,278.9106295999989,1521318.4059693972,19250,9621,9629,1840.0,58653.0,8640.333341049829,50.15448004980329,0.0001,0.05,180.0,50000.0,1.0,-306.75780059333295
avellaneda_stoikov_mid,172790,-279.6555478999991,0.017567093351958493,279.700303899999,1521523.779563697,19253,9625,9628,1840.0,68561.0,8656.027987730771,50.15174320873593,0.0001,0.05,180.0,100000.0,1.0,-307.6264438927978
avellaneda_stoikov_mid,172790,-279.6568742500028,0.025547086172230178,279.7451634500027,1660823.813371893,20909,10447,10462,21979.0,109914.0,13829.315585392673,19.15345857055008,0.0001,0.5,180.0,100000.0,5.0,-307.6327735265616
avellaneda_stoikov_mid,172790,-282.1076268499992,0.02486959009950184,282.1559728499992,1658359.1705010014,20868,10426,10442,19145.0,59947.0,13366.0930667284,18.758777672582237,0.0001,0.5,180.0,50000.0,5.0,-310.3245607443058
avellaneda_stoikov_mid,172790,-282.18259640000286,0.10115485090083694,283.1793228000029,1533911.347877793,19410,9708,9702,-80904.0,109920.0,54435.49239539325,41.018645921964264,1e-6,0.05,60.0,100000.0,2.0,-310.50597222924273
avellaneda_stoikov_mid,172790,-282.6422294999999,0.08042611682575751,283.51424289999994,1572952.6766049934,19925,9961,9964,-57474.0,109934.0,41708.1540251172,41.289644361110255,0.00001,0.05,60.0,100000.0,2.0,-310.99782460540246
avellaneda_stoikov_mid,172790,-283.68406265000095,0.024951386636862784,283.728855050001,1685579.1881583915,21237,10606,10631,19513.0,59783.0,13625.472318999942,17.722480425407195,0.0001,1.0,180.0,50000.0,5.0,-312.058310702233
avellaneda_stoikov_mid,172790,-284.2393718499984,0.057612767466335604,284.84529874999845,1470827.6376831897,18609,9306,9303,-37959.0,59963.0,28473.437212801666,41.00671228925771,1e-6,0.05,30.0,50000.0,2.0,-312.7267490687195
avellaneda_stoikov_mid,172790,-284.4536989499985,0.057546416560230115,285.07034564999844,1471964.2832851904,18623,9313,9310,-39137.0,59977.0,28495.833798252213,41.01109179992839,1e-6,0.05,60.0,50000.0,2.0,-312.9635830983782
avellaneda_stoikov_mid,172790,-284.5919182500022,0.025942333696432535,284.7736546500021,1687808.1035914882,21265,10619,10646,17043.0,106835.0,14110.098234851554,17.981594839981923,0.0001,1.0,180.0,100000.0,5.0,-313.0706947248259
avellaneda_stoikov_mid,172790,-284.63275595000755,0.10226145394331278,285.70132685000755,1531098.8989894902,19371,9687,9684,-88799.0,109971.0,54867.640430580475,41.007329545454546,1e-6,0.05,30.0,100000.0,2.0,-313.20837539905136
avellaneda_stoikov_mid,172790,-285.2274789000011,0.05680507503957428,285.7870049000011,1475376.208570496,18669,9333,9336,-32860.0,59990.0,28418.266033914,41.05675122927636,1e-6,0.05,180.0,50000.0,2.0,-313.8090212166046
avellaneda_stoikov_mid,172790,-286.8399553500002,0.0348529519605454,287.13716965000026,1529799.808574796,19381,9683,9698,4427.0,95317.0,16949.148492389606,43.81993588133615,0.0001,0.05,60.0,100000.0,2.0,-315.5553672298494
avellaneda_stoikov_mid,172790,-287.28138370000215,0.033319931201837245,287.59564630000216,1518668.946997598,19238,9603,9635,2114.0,59994.0,16323.369188031715,43.817063209561994,0.0001,0.05,60.0,50000.0,2.0,-316.0425806669212
avellaneda_stoikov_mid,172790,-288.41155994999906,0.05647614905931443,288.9750454499991,1480952.7312121924,18747,9373,9374,-33405.0,59990.0,28311.224115978934,41.11175383974954,0.00001,0.05,30.0,50000.0,2.0,-317.3118956174105
avellaneda_stoikov_mid,172790,-288.528933150004,0.09121405881216638,289.5760664500039,1551960.2374050952,19646,9827,9819,-86663.0,109936.0,49194.72885583656,41.14488636363637,0.00001,0.05,30.0,100000.0,2.0,-317.49145926789
avellaneda_stoikov_mid,172790,-289.04546269999526,0.04735754813615787,289.48946669999526,1527809.667758493,19345,9664,9681,-10440.0,59987.0,23215.70428844262,41.847059484446724,0.00001,0.05,180.0,50000.0,2.0,-317.9967309404236
avellaneda_stoikov_mid,172790,-289.89485360000293,0.09583213259914157,290.963836000003,1539592.275193596,19494,9750,9744,-89064.0,109910.0,51957.34981191041,41.07659543748195,1e-6,0.05,180.0,100000.0,2.0,-318.99643293498445
avellaneda_stoikov_mid,172790,-291.0460628999971,0.05944824761624718,291.7425103999971,1582971.5394798014,20052,10022,10030,-29770.0,109905.0,29120.50968227328,41.82900738162396,0.00001,0.05,180.0,100000.0,2.0,-320.22322599096503
avellaneda_stoikov_mid,172790,-291.48932215000207,0.04922202730775695,291.86099205000204,1571594.8477349975,19913,9952,9961,311.0,109404.0,23364.875814572602,42.37218453390461,0.0001,0.05,30.0,100000.0,2.0,-320.6777578425837
avellaneda_stoikov_mid,172790,-292.29667439999673,0.01771630792966557,292.4418079999967,1529021.4842926015,19240,9616,9624,1304.0,58177.0,7889.865073210255,50.39411655363878,0.0001,0.05,180.0,50000.0,0.5,-321.54164418650373
avellaneda_stoikov_mid,172790,-292.3236743999968,0.017726135108448213,292.4688079999967,1529190.0912926015,19242,9617,9625,1304.0,68177.0,7891.369789918398,50.39372717842946,0.0001,0.05,180.0,100000.0,0.5,-321.57134433697547
avellaneda_stoikov_mid,172790,-292.5672677500004,0.04354390344151208,292.97382805000035,1537986.8729200058,19480,9738,9742,-3633.0,59998.0,20763.51879738411,42.37664514916019,0.0001,0.05,30.0,50000.0,2.0,-321.86672690688016
avellaneda_stoikov_mid,172790,-292.990592000001,0.03366712655160828,293.24448080000104,1722816.611763502,21737,10860,10877,21006.0,59908.0,18409.421772093294,12.683297764798382,0.0001,0.25,60.0,50000.0,5.0,-322.3168810221783
avellaneda_stoikov_mid,172790,-293.6915465999973,0.054672918900115025,294.9337349999972,1658433.787940089,20979,10506,10473,7998.0,59995.0,28308.747161294057,41.00665203834161,1e-6,0.05,30.0,50000.0,1.0,-323.1877509747132
avellaneda_stoikov_mid,172790,-293.79767519999893,0.05482826988223229,295.08685709999895,1659328.6692343887,20990,10512,10478,1036.0,59995.0,28391.919491868743,41.01054954518543,1e-6,0.05,60.0,50000.0,1.0,-323.309200101948
avellaneda_stoikov_mid,172790,-295.2373745499985,0.0535830924934345,296.52183819999846,1666678.385705995,21091,10562,10529,1735.0,59978.0,28045.06274668673,41.066694141081115,1e-6,0.05,180.0,50000.0,1.0,-324.892362876273
avellaneda_stoikov_mid,172790,-297.65096345000075,0.05485775758856983,298.2003995500007,1493042.7664197967,18915,9459,9456,-31971.0,59946.0,27016.945361421378,41.27370883265251,0.00001,0.05,60.0,50000.0,2.0,-327.47370509953697
avellaneda_stoikov_mid,172790,-297.68881964999684,0.09992237308267632,300.2089578999974,1731437.1741408906,21907,10974,10933,-42629.0,109918.0,51156.927964581286,41.021590071966905,1e-6,0.05,60.0,100000.0,1.0,-327.71483113279305
avellaneda_stoikov_mid,172790,-298.42077099999364,0.10115525207803726,301.0581439499943,1727058.9094792856,21851,10947,10904,-40462.0,109918.0,51466.63687134672,41.00884252359662,1e-6,0.05,30.0,100000.0,1.0,-328.5317320586802
avellaneda_stoikov_mid,172790,-298.987811749998,0.039365107283149056,299.26287294999804,1737578.83301689,21904,10944,10960,22369.0,109616.0,21207.230690433473,13.062316335350044,0.0001,0.25,60.0,100000.0,5.0,-328.9162197680668
avellaneda_stoikov_mid,172790,-299.52481500000005,0.05265217110518145,300.75239439999996,1673025.9023744918,21177,10611,10566,9866.0,59988.0,27710.17968053707,41.122735976869684,0.00001,0.05,30.0,50000.0,1.0,-329.6028254579681
avellaneda_stoikov_mid,172790,-300.3287263499995,0.03995563925384019,300.47801964999945,1746660.3757470946,22059,11031,11028,5737.0,59914.0,22011.087163609005,10.664060230463832,0.0001,0.25,30.0,50000.0,5.0,-330.3787294237158
avellaneda_stoikov_mid,172790,-303.5835574000015,0.050489366822312386,304.8221030000013,1692854.8071721066,21420,10733,10687,8018.0,59905.0,26281.13207940274,41.303118894063374,0.00001,0.05,60.0,50000.0,1.0,-334.0683958132096
avellaneda_stoikov_mid,172790,-305.63781284999936,0.0422616682560398,306.6879372499994,1732446.7818858104,21936,10983,10953,9185.0,59982.0,21585.190867527057,41.897647564390475,0.00001,0.05,180.0,50000.0,1.0,-336.3087650940861
avellaneda_stoikov_mid,172790,-305.8588527500034,0.036331938859759806,306.4331995000033,1737729.947369596,21977,10998,10979,2319.0,59983.0,18444.996434978875,42.46717975283061,0.0001,0.05,30.0,50000.0,1.0,-336.5040171996472
avellaneda_stoikov_mid,172790,-305.9618869000016,0.03947301916135029,306.6379234000016,1752596.2023038012,22166,11101,11065,7402.0,103138.0,19509.30124428497,42.46560373094358,0.0001,0.05,30.0,100000.0,1.0,-336.6276301701262
avellaneda_stoikov_mid,172790,-307.2866457000009,0.044150689653916185,307.5615493000009,1750227.193025292,22125,11070,11055,-8396.0,59858.0,23982.572405810522,9.951873263758541,0.00001,0.25,180.0,50000.0,5.0,-338.0451988872416
avellaneda_stoikov_mid,172790,-307.83857874999796,0.051672283730346616,307.958450349998,1774191.8810357035,22369,11187,11182,11917.0,109512.0,27829.006024654205,10.923534934847826,0.0001,0.25,30.0,100000.0,5.0,-338.63720668560023
avellaneda_stoikov_mid,172790,-307.87370159999864,0.028603333723761993,308.27546959999864,1700216.2692678059,21486,10755,10731,5232.0,101504.0,14436.308403264078,43.97603606299315,0.0001,0.05,60.0,100000.0,1.0,-338.7026921908388
avellaneda_stoikov_mid,172790,-308.2025551999996,0.02769977322878501,308.5921466999996,1695934.9657311044,21433,10723,10710,5110.0,59801.0,14011.490352450952,43.969748937204734,0.0001,0.05,60.0,50000.0,1.0,-339.0631710190348
avellaneda_stoikov_mid,172790,-308.4001295499971,0.08937545174903723,310.3312651999972,1758014.7900490116,22251,11148,11103,-20809.0,109976.0,45803.42604896117,41.15827589754141,0.00001,0.05,30.0,100000.0,1.0,-339.43783641260165
avellaneda_stoikov_mid,172790,-309.93067124999175,0.051068222402467583,310.2852433499918,1739982.736961004,22015,10999,11016,-16931.0,59914.0,27639.57666531628,9.125728116605048,0.00001,0.25,30.0,50000.0,5.0,-340.9619595426575
avellaneda_stoikov_mid,172790,-310.5910348499985,0.049384673582937064,311.1410279499989,1742872.5536788984,22054,11027,11027,-12209.0,59996.0,26649.6435210371,9.284958268607989,0.00001,0.25,60.0,50000.0,5.0,-341.7078026093505
avellaneda_stoikov_mid,172790,-310.53088659999787,0.05073532842587237,311.97634424999785,1771496.325551109,22430,11233,11197,3506.0,109279.0,24963.324856762545,41.90383128203111,0.00001,0.05,180.0,100000.0,1.0,-341.7310173574833
avellaneda_stoikov_mid,172790,-311.14041760000026,0.03533100259516036,311.24649920000024,1788848.6143211036,22581,11288,11293,12742.0,59947.0,19129.395902540655,9.579612742036227,0.0001,0.5,60.0,50000.0,5.0,-342.2669804595905
avellaneda_stoikov_mid,172790,-311.4509453999953,0.09494519945286296,313.6733742999957,1742181.455356697,22049,11049,11000,-41938.0,109980.0,49028.43981711905,41.0864787787284,1e-6,0.05,180.0,100000.0,1.0,-342.8231856739766
avellaneda_stoikov_mid,172790,-312.6279179999871,0.05293482876328524,313.34964079998747,1734662.688796395,21950,10967,10983,-18092.0,59913.0,28249.420215290236,9.034113998502834,1e-6,0.25,60.0,50000.0,5.0,-343.9657070220074
avellaneda_stoikov_mid,172790,-312.7969180999873,0.052942211405269585,313.51864089998764,1734502.2677962955,21948,10966,10982,-18092.0,59913.0,28250.44151281903,9.030262524728654,1e-6,0.25,30.0,50000.0,5.0,-344.1516072341373
avellaneda_stoikov_mid,172790,-313.5704209499893,0.05176639778378321,314.36014744998965,1737046.744475907,21977,10978,10999,-16835.0,59846.0,27944.656102783727,9.075781041388518,1e-6,0.25,180.0,50000.0,5.0,-345.0092301605985
avellaneda_stoikov_mid,172790,-314.22223100000093,0.07659048688974981,316.17479810000094,1775160.0513637965,22466,11258,11208,-24800.0,109743.0,38484.2716881764,41.29118033754595,0.00001,0.05,60.0,100000.0,1.0,-345.8435592371698
avellaneda_stoikov_mid,172790,-315.54777110000197,0.042134646141552684,315.66439030000197,1798898.5093364033,22674,11330,11344,13454.0,109135.0,22825.045859135367,10.26026262865255,0.0001,0.5,60.0,100000.0,5.0,-347.1164926345881
avellaneda_stoikov_mid,172790,-316.6608316500058,0.04033776221637823,316.82473935000576,1817127.8796763998,22968,11483,11485,2153.0,59967.0,22290.75860292841,7.10343056419129,0.0001,0.5,30.0,50000.0,5.0,-348.34553466086663
avellaneda_stoikov_mid,172790,-318.3587042499981,0.02496001559426062,318.7455831499981,1699879.8077714078,21312,10637,10675,10245.0,71809.0,12430.145459806701,44.13616528734302,0.0001,0.05,60.0,100000.0,0.1,-350.2345055795439
avellaneda_stoikov_mid,172790,-318.3887511499982,0.024960444316399568,318.7756300499982,1700046.0618183075,21314,10638,10676,10245.0,71809.0,12430.346084842873,44.13618264945888,0.0001,0.05,60.0,100000.0,0.25,-350.2675571896065
avellaneda_stoikov_mid,172790,-318.7456049499979,0.024795885055174997,319.1324838499979,1698028.854986707,21290,10626,10664,10245.0,59528.0,12333.798124891488,44.14667767422661,0.0001,0.05,60.0,50000.0,0.1,-350.66008671481023
avellaneda_stoikov_mid,172790,-318.77565184999804,0.02479631659938735,319.16253074999804,1698195.1090336072,21292,10627,10665,10245.0,59528.0,12333.998749927658,44.14669511578286,0.0001,0.05,60.0,50000.0,0.25,-350.69313832487285
avellaneda_stoikov_mid,172790,-319.1037501000007,0.0354364636677221,319.17868530000067,1813439.8575093017,22900,11444,11456,9624.0,59920.0,19577.666548990102,8.296154952034922,0.0001,1.0,60.0,50000.0,5.0,-351.0235763966557
avellaneda_stoikov_mid,172790,-320.521662999992,0.07541163102977434,321.7202801999923,1791836.742137,22653,11326,11327,-4508.0,109938.0,41489.061612361824,9.306568446899938,0.00001,0.25,60.0,100000.0,5.0,-352.6978399261524
avellaneda_stoikov_mid,172790,-321.889970900001,0.043981059908298495,321.982803700001,1824540.894601693,23009,11499,11510,11036.0,109010.0,23690.007384686614,9.141131815044858,0.0001,1.0,60.0,100000.0,5.0,-354.0906202707395
avellaneda_stoikov_mid,172790,-322.9478126000033,0.04019054873385563,323.1644732000033,1848771.0808199032,23357,11666,11691,-6666.0,59949.0,22251.198570519125,5.559480667712941,0.0001,1.0,30.0,50000.0,5.0,-355.2664850398607
avellaneda_stoikov_mid,172790,-325.80786529999,0.08536364382720012,328.84344669998995,1786861.1830245908,22604,11299,11305,22654.0,109930.0,45650.713339892354,9.153415061295972,0.00001,0.25,30.0,100000.0,5.0,-358.696775041323
